1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
1066,2999110,70.75,136.08,70.75,136.08,70.75,135.75,224000,223373,219048,0.9,0.978,C,56,,,,,,,,,,,,,,,,,
1067,2999111,69.77,135.23,69.77,135.1958,69.75,135.25,216000,217110,213890,0.906,0.99,V,49,2999110,56,,,,,,,,,,,,,,,
1068,2999112,67.34,133.38,67.4658,133.2642,67.75,133.25,45300,44912,42719,0.793,0.943,C,51,,,,,,,,,,,,,,,,,
1069,2999150,71.97,114.08,71.9808,114.0708,71.75,114.25,78800,78504,83419,0.797,0.945,C,56,,,,,,,,,,,,,,,,,
1070,2999151,70.13,113.97,70.1333,113.99,69.75,114.25,20300,20265,18534,0.539,0.913,N,,,,,,,,,,,,,,,,,,
1071,2999461,67.12,132.13,67.1308,132.1225,67.25,132.25,23900,23634,24004,0.728,0.996,C,41,,,,,,,,,,,,,,,,,
1072,2999470,68.02,135.27,68.0225,135.2717,67.75,135.25,89600,88910,88142,0.844,0.984,C,50,,,,,,,,,,,,,,,,,
1073,2999471,67.33,135.6,67.3308,135.6,67.25,135.75,65500,65372,61585,0.725,0.94,C,42,,,,,,,,,,,,,,,,,
1074,2999472,66.8,136.68,66.8025,136.68,66.75,136.75,52800,52626,44562,0.685,0.844,N,,,,,,,,,,,,,,,,,,
1075,2999473,66.4,136.85,66.2842,136.8167,66.25,136.75,15200,25295,28119,0.625,0.541,N,,,,,,,,,,,,,,,,,,
1076,2999480,68.62,134.12,68.6408,134.1033,68.75,133.75,40000,39616,41507,0.784,0.964,C,46,,,,,,,,,,,,,,,,,
1077,2999850,71.98,102.47,71.9892,102.4658,71.75,102.25,275000,274431,279001,0.898,0.986,C,51,,,,,,,,,,,,,,,,,
1078,2999900,71.67,123.98,71.7785,123.8133,71.25,122.75,181000,179487,176523,0.829,0.975,N,,,,,,,,,,,,,,,,,,
1079,2999910,71.85,123.65,71.8492,123.6708,71.75,123.75,198000,197879,198100,0.837,0.999,C,60,,,,,,,,,,,,,,,,,
1080,2999920,68.62,118.33,68.7317,118.3858,68.75,118.25,127000,127985,124818,0.833,0.983,C,60,,,,,,,,,,,,,,,,,
1081,2999921,68.1,108.6,68.1344,109.4454,67.75,109.75,13700,14180,11732,0.587,0.856,N,,,,,,,,,,,,,,,,,,
1082,2999922,68.5,112.43,68.5067,112.435,68.25,112.25,89200,88904,87579,0.857,0.982,C,50,,,,,,,,,,,,,,,,,
1083,3102450,6.57,-76.87,6.5717,-76.87,6.25,-76.75,15510,15512,12325,0.699,0.795,N,,,,,,,,,,,,,,,,,,
1084,3102500,6.22,-76.72,6.22,-76.72,6.25,-76.75,9432,10444,12325,0.569,0.765,N,,,,,,,,,,,,,,,,,,
1085,3103100,4.88,-75.88,4.8875,-75.8742,4.75,-75.75,22814,21860,24738,0.567,0.922,N,,,,,,,,,,,,,,,,,,
1086,3103150,5.73,-75.6,5.73,-75.6,5.25,-75.75,27452,26410,27823,0.609,0.987,N,,,,,,,,,,,,,,,,,,
1087,3103300,10.27,-74.92,10.2658,-74.905,10.25,-74.75,257438,256806,258462,0.882,0.996,C,42,,,,,,,,,,,,,,,,,
1088,3103450,2.9,-75.33,2.9008,-75.2983,2.75,-75.25,15705,14690,12382,0.487,0.788,N,,,,,,,,,,,,,,,,,,
1089,3103500,6.5,-74.38,6.5042,-74.3925,6.25,-74.75,74410,74316,74139,0.721,0.996,N,,,,,,,,,,,,,,,,,,
1090,3141500,4.3,-77.22,4.2333,-77.2533,4.25,-76.75,15097,15097,15436,0.602,0.978,N,,,,,,,,,,,,,,,,,,
1091,3142500,1.7,-77.62,1.7525,-77.5867,1.75,-77.25,13147,13181,12387,0.518,0.942,N,,,,,,,,,,,,,,,,,,
1092,3179200,-33.77,-71.53,-33.7692,-71.5292,-33.75,-71.25,14823,14825,15502,0.693,0.956,N,,,,,,,,,,,,,,,,,,
1093,3179250,-33.98,-71.68,-33.9742,-71.68,-34.25,-71.25,13186,13455,12775,0.64,0.969,N,,,,,,,,,,,,,,,,,,
1094,3179300,-35.4069,-72.2083,-35.4077,-72.2083,-35.75,-71.75,19870,20889,17554,0.659,0.883,N,,,,,,,,,,,,,,,,,,
1095,3179400,-36.4669,-72.6911,-36.4686,-72.6953,-36.75,-72.25,10402,9943,7448,0.6,0.716,N,,,,,,,,,,,,,,,,,,
1096,3179500,-36.83,-73.07,-36.8375,-73.0717,-37.25,-72.75,24029,24148,24514,0.7,0.98,C,55,,,,,,,,,,,,,,,,,
1097,3179520,-37.5503,-72.5903,-37.5503,-72.5911,-37.75,-72.25,11137,11138,12199,0.678,0.913,N,,,,,,,,,,,,,,,,,,
1098,3179800,-30.63,-71.57,-30.6725,-71.5525,-30.75,-71.25,11343,11447,10665,0.523,0.94,N,,,,,,,,,,,,,,,,,,
1099,3179880,-29.8931,-71.2514,-29.8956,-71.2514,-29.75,-70.75,9401,9404,8056,0.555,0.857,N,,,,,,,,,,,,,,,,,,
1100,3179910,-28.5119,-71.0064,-28.5161,-71.0097,-28.75,-70.75,9327,9328,10853,0.603,0.859,N,,,,,,,,,,,,,,,,,,
1101,3180110,-21.4247,-70.0536,-21.4272,-70.0519,-21.75,-69.75,52244,50211,22992,0.431,0.44,N,,,,,,,,,,,,,,,,,,
1102,3180120,-22.3431,-69.565,-22.3431,-69.565,-22.25,-69.25,16419,13464,14368,0.498,0.875,N,,,,,,,,,,,,,,,,,,
1103,3180130,-22.5061,-68.9889,-22.5086,-68.9889,-22.25,-68.75,10716,10817,11501,0.486,0.932,N,,,,,,,,,,,,,,,,,,
1104,3180500,-27.3194,-70.8381,-27.3227,-70.8406,-27.25,-70.25,18550,18421,19219,0.67,0.965,N,,,,,,,,,,,,,,,,,,
1105,3186500,-47.35,-72.85,-47.3442,-72.8542,-46.25,-71.75,23736,22830,14919,0.502,0.629,N,,,,,,,,,,,,,,,,,,
1106,3206200,7,-70,7.0408,-70.0217,6.75,-70.75,14165,11501,12308,0.249,0.869,N,,,,,,,,,,,,,,,,,,
1107,3206500,7.9,-67.43,7.8858,-67.4358,8.25,-67.75,114500,111637,116432,0.786,0.983,N,,,,,,,,,,,,,,,,,,
1108,3206610,5.9,-64.49,5.9008,-64.4892,5.25,-64.75,11610,12200,6173,0.47,0.532,N,,,,,,,,,,,,,,,,,,
1109,3206620,5.93,-64.42,5.9308,-64.4258,5.25,-64.25,13704,13565,12353,0.593,0.901,N,,,,,,,,,,,,,,,,,,
1110,3206630,5.97,-64.43,5.9733,-64.4225,5.75,-64.25,25000,25853,24694,0.591,0.988,N,,,,,,,,,,,,,,,,,,
1111,3206640,6.31,-64.48,6.3083,-64.4808,6.25,-64.75,30125,31088,33937,0.641,0.888,N,,,,,,,,,,,,,,,,,,
1112,3206700,7.67,-64.78,7.6775,-64.7825,7.75,-64.75,787000,785460,804294,0.921,0.978,N,,,,,,,,,,,,,,,,,,
1113,3206720,8.15,-63.6,8.1467,-63.6008,8.25,-63.75,836000,820868,838059,0.924,0.998,C,56,,,,,,,,,,,,,,,,,
1114,3206800,3.12,-65.87,3.14,-65.875,3.25,-65.25,37870,39731,49512,0.693,0.765,N,,,,,,,,,,,,,,,,,,
1115,3218050,1.93,-67.12,1.9667,-67.1083,0.75,-66.75,103760,71305,68117,0.683,0.656,N,,,,,,,,,,,,,,,,,,
1116,3218100,1.95,-66.95,0.9191,-67.1742,0.75,-66.75,80960,78475,68117,0.73,0.841,C,30,,,,,,,,,,,,,,,,,
1117,3258200,-35.08,-60.12,-35.0514,-60.3134,-35.25,-59.25,29000,24543,25426,0.192,0.877,N,,,,,,,,,,,,,,,,,,
1118,3264500,-27.37,-55.88,-27.3633,-55.8725,-27.25,-55.75,975000,934644,952071,0.928,0.976,C,59,,,,,,,,,,,,,,,,,
1119,3265005,-26.1,-65.83,-26.025,-65.8508,-26.25,-65.75,19800,22496,19486,0.621,0.984,N,,,,,,,,,,,,,,,,,,
1120,3265020,-25.3,-65.32,-25.2925,-65.3042,-25.25,-65.25,31900,32719,33520,0.701,0.952,N,,,,,,,,,,,,,,,,,,
1121,3265030,-25.37,-64.83,-25.3508,-64.8192,-25.25,-65.25,34500,35218,33520,0.723,0.972,N,,,,,,,,,,,,,,,,,,
1122,3265070,-25.23,-64.47,-25.2275,-64.4717,-25.25,-64.75,38000,38908,36322,0.725,0.956,N,,,,,,,,,,,,,,,,,,
1123,3265100,-26.22,-63.75,-26.2233,-63.76,-25.25,-64.25,40000,45969,39124,0.668,0.978,N,,,,,,,,,,,,,,,,,,
1124,3265300,-27.97,-58.85,-27.975,-58.83,-27.25,-58.75,1950000,2128356,2056498,0.913,0.948,C,61,,,,,,,,,,,,,,,,,
1125,3265600,-31.57,-60.33,-31.5717,-60.3325,-31.25,-59.75,2252194,2252194,2201558,0.914,0.978,C,59,,,,,,,,,,,,,,,,,
1126,3265601,-32.67,-60.71,-32.6742,-60.7192,-32.75,-60.75,2346000,2557260,2498422,0.919,0.939,C,60,,,,,,,,,,,,,,,,,
1127,3265810,-29.48,-59.58,-29.4808,-59.5783,-29.25,-59.75,2191518,2191518,2155728,0.915,0.984,V,47,3265300,61,,,,,,,,,,,,,,,
1128,3265815,-29.48,-59.55,-29.4792,-59.5767,-29.25,-59.75,2191518,2191518,2155728,0.915,0.984,V,47,3265300,61,,,,,,,,,,,,,,,
1129,3265910,-28.97,-58.55,-28.9767,-58.5408,-28.75,-58.25,13877,14142,13659,0.497,0.984,N,,,,,,,,,,,,,,,,,,
1130,3268130,-22.58,-64.23,-22.5775,-64.24,-22.25,-64.25,10460,10309,11511,0.64,0.909,N,,,,,,,,,,,,,,,,,,
1131,3268150,-23.1,-64.22,-23.0992,-64.22,-23.25,-64.25,24931,23470,25787,0.641,0.967,N,,,,,,,,,,,,,,,,,,
1132,3268270,-23.73,-64.47,-23.7025,-64.4842,-23.75,-64.75,25800,22204,22653,0.687,0.878,N,,,,,,,,,,,,,,,,,,
1133,3268500,-22.45,-62.37,-22.4558,-62.3658,-21.25,-63.25,96000,87793,89836,0.765,0.936,C,49,,,,,,,,,,,,,,,,,
1134,3268900,-26.3,-59.38,-26.2967,-59.3858,-25.25,-60.25,65736,98740,73863,0.562,0.89,N,,,,,,,,,,,,,,,,,,
1135,3269300,-29.83,-57.68,-29.8317,-57.68,-29.25,-57.75,10056,9947,10839,0.544,0.928,N,,,,,,,,,,,,,,,,,,
1136,3269500,-31.4,-58.02,-31.4125,-58.0133,-31.25,-57.75,249312,242700,246941,0.832,0.99,N,,,,,,,,,,,,,,,,,,
1137,3274030,-28.08,-67.58,-28.0617,-67.545,-27.75,-67.75,14000,14436,13747,0.659,0.982,N,,,,,,,,,,,,,,,,,,
1138,3274150,-27.58,-64.5,-27.58,-64.47,-27.75,-64.75,20200,26098,22047,0.659,0.916,N,,,,,,,,,,,,,,,,,,
1139,3275050,-30.22,-68.83,-30.1975,-68.8308,-30.25,-69.25,25500,24283,24248,0.722,0.951,C,39,,,,,,,,,,,,,,,,,
1140,3275100,-31.52,-68.63,-31.5067,-68.6267,-31.25,-68.75,25000,27814,26403,0.697,0.947,N,,,,,,,,,,,,,,,,,,
1141,3275220,-33.02,-69.12,-33.0167,-69.1158,-32.75,-69.25,9040,7927,10423,0.565,0.867,N,,,,,,,,,,,,,,,,,,
1142,3275270,-33.38,-67.17,-33.3717,-67.1575,-32.75,-67.25,102120,136336,130241,0.799,0.784,C,48,,,,,,,,,,,,,,,,,
1143,3275700,-37.1,-69.73,-37.0933,-69.7225,-36.75,-69.75,15300,14810,15007,0.668,0.981,N,,,,,,,,,,,,,,,,,,
1144,3275750,-38.83,-64.83,-38.8258,-64.83,-37.75,-65.75,223000,300886,279828,0.698,0.797,N,,,,,,,,,,,,,,,,,,
1145,3275800,-38.53,-69.42,-38.5367,-69.4083,-38.25,-69.75,30200,30672,29313,0.754,0.971,C,55,,,,,,,,,,,,,,,,,
1146,3275900,-40.53,-70.43,-40.53,-70.4308,-40.75,-70.75,26400,26437,28322,0.734,0.932,C,38,,,,,,,,,,,,,,,,,
1147,3275910,-40.53,-70.67,-40.5633,-70.63,-40.75,-71.25,9800,9871,9353,0.489,0.954,N,,,,,,,,,,,,,,,,,,
1148,3275990,-40.43,-63.67,-40.4533,-63.685,-39.75,-64.75,95000,113187,112560,0.733,0.844,C,48,,,,,,,,,,,,,,,,,
1149,3276200,-43.85,-68.5,-43.8458,-68.495,-43.75,-68.75,16400,29197,20494,0.591,0.8,N,,,,,,,,,,,,,,,,,,
1150,3276320,-45.45,-69.42,-45.6304,-69.7526,-45.25,-69.75,17500,16691,17641,0.516,0.992,N,,,,,,,,,,,,,,,,,,
1151,3276800,-50.27,-71.9,-50.26,-71.8975,-50.25,-72.25,15550,17014,15994,0.78,0.972,C,57,,,,,,,,,,,,,,,,,
1152,3308300,6.38,-60.38,6.38,-60.3792,5.75,-60.75,14000,12199,15419,0.584,0.908,N,,,,,,,,,,,,,,,,,,
1153,3308400,6.43,-58.82,6.4283,-58.82,6.75,-59.25,53400,52970,52292,0.775,0.979,C,38,,,,,,,,,,,,,,,,,
1154,3308600,5.85,-58.58,5.85,-58.59,5.25,-58.75,66600,67765,68030,0.791,0.979,C,45,,,,,,,,,,,,,,,,,
1155,3368100,-25.27,-57.67,-25.2775,-57.6658,-25.25,-57.75,790941,878152,840003,0.783,0.942,N,,,,,,,,,,,,,,,,,,
1156,3410100,4.83,-57.73,4.8108,-57.4486,4.25,-57.25,9020,9209,9273,0.354,0.973,N,,,,,,,,,,,,,,,,,,
1157,3410500,5.8,-57.12,5.8033,-57.1367,5.25,-57.25,51600,63568,67960,0.792,0.759,N,,,,,,,,,,,,,,,,,,
1158,3411300,4.9,-56.12,4.9,-56.1192,4.75,-56.25,12300,12036,12359,0.523,0.995,N,,,,,,,,,,,,,,,,,,
1159,3412800,5,-54.4,5.0367,-54.4258,4.75,-54.25,63700,62463,61852,0.79,0.971,N,,,,,,,,,,,,,,,,,,
1160,3469050,-31.38,-57.93,-31.3808,-57.98,-31.25,-57.75,244000,242642,246941,0.832,0.988,C,48,,,,,,,,,,,,,,,,,
1161,3469100,-33.12,-57.18,-33.12,-57.18,-33.25,-57.25,63000,62032,62680,0.77,0.995,N,,,,,,,,,,,,,,,,,,
1162,3469150,-33.22,-56.9,-33.1975,-56.9017,-33.25,-56.75,12668,12767,15517,0.612,0.816,N,,,,,,,,,,,,,,,,,,
1163,3469200,-32.23,-55.4,-32.2292,-55.415,-32.25,-55.25,14038,13855,13187,0.574,0.939,N,,,,,,,,,,,,,,,,,,
1164,3469400,-32.42,-55.2,-32.4467,-55.2208,-32.25,-54.75,11773,11611,10539,0.488,0.895,N,,,,,,,,,,,,,,,,,,
1165,3512400,4.98,-54.43,4.975,-54.44,4.75,-54.25,60930,62193,61852,0.789,0.985,C,49,,,,,,,,,,,,,,,,,
1166,3514800,3.82,-51.88,3.8167,-51.8675,3.75,-52.25,25120,24126,24755,0.632,0.985,N,,,,,,,,,,,,,,,,,,
1167,3613010,0.98,-52.05,1.0025,-52.0567,1.25,-52.25,7246,10087,9292,0.578,0.78,N,,,,,,,,,,,,,,,,,,
1168,3613050,0.7075,-51.4389,0.7092,-51.4406,0.75,-51.75,29820,30561,27875,0.654,0.935,N,,,,,,,,,,,,,,,,,,
1169,3613060,0.9006,-52.01,0.8989,-52.015,1.25,-52.25,10570,10765,9292,0.617,0.879,N,,,,,,,,,,,,,,,,,,
1170,3617110,-10.7925,-65.3478,-10.7942,-65.3495,-10.75,-65.25,609000,609323,617332,0.918,0.987,C,64,,,,,,,,,,,,,,,,,
1171,3617805,-12.8514,-62.8992,-12.8539,-62.8992,-13.25,-62.25,110000,110330,113993,0.804,0.965,C,56,,,,,,,,,,,,,,,,,
1172,3617810,-12.83,-62.93,-12.8392,-62.93,-13.25,-62.75,116731,110347,117009,0.806,0.998,V,50,3617805,56,,,,,,,,,,,,,,,
1173,3617811,-12.4267,-64.4253,-12.4275,-64.4286,-12.25,-64.25,341000,339975,355254,0.865,0.96,C,57,,,,,,,,,,,,,,,,,
1174,3617812,-13.4858,-61.05,-13.4866,-61.0492,-13.75,-60.75,54200,51884,47914,0.652,0.884,N,,,,,,,,,,,,,,,,,,
1175,3617813,-15.0092,-59.9581,-15.0092,-59.9573,-14.75,-60.25,22500,22468,32873,0.461,0.684,N,,,,,,,,,,,,,,,,,,
1176,3618051,-0.4817,-64.8272,-0.4917,-64.8297,-0.25,-64.75,279945,286500,284967,0.824,0.982,C,58,,,,,,,,,,,,,,,,,
1177,3618052,-0.2006,-66.8022,-0.1948,-66.8005,0.25,-67.25,194462,193615,185828,0.818,0.956,C,55,,,,,,,,,,,,,,,,,
1178,3618053,0.3717,-67.3128,0.3709,-67.3103,0.75,-67.25,110862,124304,117676,0.811,0.942,C,55,,,,,,,,,,,,,,,,,
1179,3618090,1.2153,-66.8525,1.2153,-66.85,1.25,-66.75,61781,74669,65019,0.714,0.95,C,50,,,,,,,,,,,,,,,,,
1180,3618110,1.0744,-67.5947,1.0736,-67.5947,1.25,-68.25,22282,23219,24777,0.658,0.899,N,,,,,,,,,,,,,,,,,,
1181,3618130,-0.2461,-67.0092,-0.3781,-67.5749,-0.25,-67.75,10228,10671,9295,0.46,0.909,N,,,,,,,,,,,,,,,,,,
1182,3618150,0.8842,-62.6219,0.8842,-62.6219,1.25,-62.75,14756,17720,12389,0.628,0.84,N,,,,,,,,,,,,,,,,,,
1183,3618500,1.8214,-61.1236,1.8197,-61.1211,2.25,-60.75,124980,125022,123712,0.821,0.99,C,60,,,,,,,,,,,,,,,,,
1184,3618720,3.2078,-60.5711,3.2095,-60.5686,3.25,-60.75,50985,49318,52570,0.716,0.97,C,51,,,,,,,,,,,,,,,,,
1185,3618721,3.4381,-61.0367,3.4398,-61.0367,3.25,-61.25,37430,36077,37114,0.71,0.992,C,52,,,,,,,,,,,,,,,,,
1186,3618722,3.5497,-63.1692,3.5472,-63.1675,3.75,-63.25,16065,15295,15463,0.659,0.963,N,,,,,,,,,,,,,,,,,,
1187,3618730,2.8708,-61.4406,2.8708,-61.4398,2.75,-61.75,13658,12459,15475,0.586,0.883,N,,,,,,,,,,,,,,,,,,
1188,3618731,2.7317,-62.0172,2.7309,-62.0172,2.75,-62.25,9300,9626,9284,0.693,0.998,N,,,,,,,,,,,,,,,,,,
1189,3618950,0.4769,-69.1281,0.4761,-69.1273,0.75,-69.25,40506,40005,40268,0.658,0.994,N,,,,,,,,,,,,,,,,,,
1190,3618951,0.1303,-68.5386,0.1303,-68.5394,0.75,-69.25,44732,44180,40268,0.613,0.9,N,,,,,,,,,,,,,,,,,,
1191,3620000,-3.1017,-67.9356,-3.0975,-67.9231,-3.25,-67.75,1134540,1136268,1158968,0.913,0.979,C,62,,,,,,,,,,,,,,,,,
1192,3621200,-1.8211,-66.6,-1.8086,-66.605,-1.75,-66.75,242259,249305,247807,0.819,0.978,C,51,,,,,,,,,,,,,,,,,
1193,3621400,-1.3947,-69.4283,-1.3947,-69.435,-1.25,-69.75,197136,206276,204452,0.852,0.964,C,58,,,,,,,,,,,,,,,,,
1194,3623100,-3.45,-68.75,-3.4358,-68.7567,-3.75,-69.25,990781,1009420,998049,0.909,0.993,C,63,,,,,,,,,,,,,,,,,
1195,3624200,-4.2211,-67.8925,-4.2228,-67.8925,-4.75,-68.25,35880,35412,30834,0.49,0.859,N,,,,,,,,,,,,,,,,,,
1196,3624201,-5.3831,-68.9983,-5.3831,-68.9991,-5.75,-69.25,10257,10727,12323,0.425,0.832,N,,,,,,,,,,,,,,,,,,
1197,3624250,-4.3256,-67.3444,-4.3264,-67.3444,-4.25,-67.25,11047,10959,12351,0.536,0.894,N,,,,,,,,,,,,,,,,,,
1198,3624400,-4.2922,-65.2017,-4.2914,-65.2017,-4.75,-65.75,13708,13638,12341,0.4,0.9,N,,,,,,,,,,,,,,,,,,
1199,3625000,-4.0578,-63.0278,-4.0545,-63.032,-3.75,-63.25,1769000,1775774,1819636,0.935,0.972,C,64,,,,,,,,,,,,,,,,,
1200,3626000,-3.3106,-60.6094,-3.3248,-60.6136,-3.75,-61.25,2147736,2203506,2221612,0.944,0.967,C,64,,,,,,,,,,,,,,,,,
1201,3627000,-3.0633,-59.6478,-3.0758,-59.6486,-3.25,-59.75,2854286,2919253,2946188,0.953,0.969,C,61,,,,,,,,,,,,,,,,,
1202,3627001,-3.1961,-59.8336,-3.1894,-59.8886,-3.25,-60.25,2583079,2206541,2246360,0.948,0.87,V,57,3626000,64,,,,,,,,,,,,,,,
1203,3628300,-1.4381,-57.8269,-1.4373,-57.8269,-1.75,-57.75,10615,9804,9293,0.335,0.875,N,,,,,,,,,,,,,,,,,,
1204,3628400,-2.1089,-59.3353,-2.1122,-59.337,-1.75,-59.75,20394,20432,18586,0.562,0.911,N,,,,,,,,,,,,,,,,,,
1205,3628401,-1.9381,-59.4833,-1.9381,-59.4825,-1.75,-59.75,19126,18835,18586,0.579,0.972,N,,,,,,,,,,,,,,,,,,
1206,3628700,-6.75,-58.93,-6.7983,-59.04,-7.25,-58.75,14597,12672,15342,0.406,0.951,N,,,,,,,,,,,,,,,,,,
1207,3628701,-6.7956,-59.0422,-6.7948,-59.0422,-7.25,-58.75,12700,12672,15342,0.406,0.828,N,,,,,,,,,,,,,,,,,,
1208,3629001,-1.9192,-55.5131,-1.9275,-55.5173,-1.75,-55.75,4680000,4671732,4689074,0.964,0.998,C,67,,,,,,,,,,,,,,,,,
1209,3630100,-1.5031,-54.8728,-1.5031,-54.8744,-1.25,-54.75,20803,19809,18589,0.414,0.894,N,,,,,,,,,,,,,,,,,,
1210,3630300,-1.7789,-54.3972,-2.0962,-54.1094,-1.75,-54.25,17072,16239,21685,0.403,0.787,N,,,,,,,,,,,,,,,,,,
1211,3631100,-0.5678,-52.5692,-0.572,-52.5692,-0.75,-52.75,51343,51743,52659,0.624,0.975,N,,,,,,,,,,,,,,,,,,
1212,3631210,-0.4167,-53.7,-0.4167,-53.6858,-0.25,-53.75,30945,29384,30978,0.499,0.999,N,,,,,,,,,,,,,,,,,,
1213,3632400,-4.3408,-70.9056,-4.3408,-70.9064,-4.25,-70.75,62105,61361,64770,0.772,0.959,C,53,,,,,,,,,,,,,,,,,
1214,3632401,-5.1389,-72.8136,-5.1381,-72.8153,-5.25,-72.75,16256,16488,21570,0.599,0.754,N,,,,,,,,,,,,,,,,,,
1215,3632450,-4.5794,-71.4131,-4.5794,-71.4139,-4.75,-71.75,24351,24459,18493,0.567,0.759,N,,,,,,,,,,,,,,,,,,
1216,3632800,-4.7333,-70.3,-4.7341,-70.2992,-5.25,-70.75,18236,19229,18493,0.538,0.986,N,,,,,,,,,,,,,,,,,,
1217,3632801,-4.7333,-70.3,-4.7341,-70.2992,-5.25,-70.75,19103,19229,18493,0.538,0.968,N,,,,,,,,,,,,,,,,,,
1218,3633120,-4.8392,-66.8506,-4.8392,-66.8506,-5.25,-67.25,162000,163007,168775,0.787,0.96,C,55,,,,,,,,,,,,,,,,,
1219,3633121,-6.4403,-68.2461,-6.442,-68.2478,-6.75,-69.25,142234,143145,141051,0.822,0.992,C,58,,,,,,,,,,,,,,,,,
1220,3633122,-6.6844,-69.8811,-6.6836,-69.8811,-6.75,-70.25,77136,76663,85889,0.734,0.898,C,48,,,,,,,,,,,,,,,,,
1221,3633123,-7.0556,-71.6892,-7.0564,-71.6892,-7.25,-71.75,55806,55538,58236,0.71,0.958,C,49,,,,,,,,,,,,,,,,,
1222,3633160,-7.6331,-72.6617,-7.6339,-72.6609,-7.75,-72.75,38537,37691,39801,0.63,0.968,N,,,,,,,,,,,,,,,,,,
1223,3633180,-8.9344,-72.7892,-8.9319,-72.7817,-9.25,-72.75,16581,16060,15268,0.511,0.921,N,,,,,,,,,,,,,,,,,,
1224,3633190,-9.4097,-72.7158,-9.4097,-72.7158,-9.75,-72.75,10446,7659,9151,0.411,0.876,N,,,,,,,,,,,,,,,,,,
1225,3633300,-7.4281,-70.0225,-7.4281,-70.0233,-7.25,-70.25,48317,49713,45934,0.692,0.951,N,,,,,,,,,,,,,,,,,,
1226,3633301,-8.1458,-70.7153,-8.1466,-70.7153,-7.75,-70.75,16050,15739,15323,0.419,0.955,N,,,,,,,,,,,,,,,,,,
1227,3633310,-8.1636,-70.3564,-8.1636,-70.3572,-8.75,-70.75,16400,16962,18339,0.519,0.894,N,,,,,,,,,,,,,,,,,,
1228,3634150,-9.975,-67.8008,-9.975,-67.8008,-10.25,-67.75,22670,23413,21317,0.566,0.94,N,,,,,,,,,,,,,,,,,,
1229,3634160,-9.0667,-67.3969,-9.0667,-67.3969,-9.25,-67.25,33469,34684,33541,0.596,0.998,N,,,,,,,,,,,,,,,,,,
1230,3634200,-7.55,-67.55,-7.5517,-67.55,-7.75,-68.25,23365,23371,27622,0.544,0.846,N,,,,,,,,,,,,,,,,,,
1231,3634210,-8.7675,-65.8844,-8.7675,-65.8844,-8.75,-66.25,17375,17239,15294,0.551,0.88,N,,,,,,,,,,,,,,,,,,
1232,3634220,-6.3192,-64.8861,-6.3175,-64.8878,-6.25,-64.75,38270,38111,52302,0.554,0.732,N,,,,,,,,,,,,,,,,,,
1233,3634320,-6.5375,-64.3839,-6.5392,-64.3831,-6.75,-64.75,230012,236750,229454,0.845,0.998,V,60,3634340,61,,,,,,,,,,,,,,,
1234,3634340,-7.2581,-64.7975,-7.2564,-64.7975,-7.25,-64.75,226351,226190,226377,0.834,1,C,61,,,,,,,,,,,,,,,,,
1235,3634350,-7.7156,-66.9997,-7.7181,-66.9997,-7.75,-67.25,153016,153991,158951,0.843,0.963,C,60,,,,,,,,,,,,,,,,,
1236,3634360,-8.6533,-67.375,-8.6516,-67.375,-8.75,-67.25,103285,104551,109862,0.801,0.94,C,56,,,,,,,,,,,,,,,,,
1237,3634370,-9.0439,-68.5772,-9.0431,-68.5772,-9.25,-68.75,63166,62994,67138,0.818,0.941,C,57,,,,,,,,,,,,,,,,,
1238,3634380,-8.8842,-69.2681,-8.8842,-69.2731,-9.25,-69.75,33693,32747,33551,0.743,0.996,C,53,,,,,,,,,,,,,,,,,
1239,3634400,-9.3744,-68.7239,-9.3744,-68.7231,-10.25,-69.25,10471,11120,12186,0.419,0.859,N,,,,,,,,,,,,,,,,,,
1240,3635010,-4.8972,-60.0253,-4.8905,-60.0278,-5.25,-60.25,1310000,1311052,1309993,0.938,1,C,53,,,,,,,,,,,,,,,,,
1241,3635030,-5.8167,-61.3019,-5.8134,-61.3086,-5.75,-61.25,1150000,1146738,1163217,0.93,0.989,C,65,,,,,,,,,,,,,,,,,
1242,3635035,-7.5028,-63.0183,-7.502,-63.0158,-8.25,-62.75,1090000,1088812,1101734,0.935,0.989,C,65,,,,,,,,,,,,,,,,,
1243,3635040,-8.7483,-63.9169,-8.7491,-63.9202,-9.25,-64.25,976000,976052,982879,0.933,0.993,C,65,,,,,,,,,,,,,,,,,
1244,3635041,-9.7031,-65.3647,-9.7048,-65.368,-10.25,-65.25,921000,920607,927972,0.922,0.992,C,64,,,,,,,,,,,,,,,,,
1245,3635050,-8.77,-63.92,-8.7708,-63.9167,-9.25,-64.25,950582,976037,982879,0.925,0.967,N,,,,,,,,,,,,,,,,,,
1246,3635060,-9.7847,-65.5275,-9.7847,-65.5283,-9.75,-65.75,31000,31003,30488,0.66,0.983,N,,,,,,,,,,,,,,,,,,
1247,3635100,-6.3592,-61.7661,-6.3584,-61.7678,-6.75,-61.75,26200,26174,24563,0.648,0.938,N,,,,,,,,,,,,,,,,,,
1248,3635300,-8.7489,-63.5072,-8.7472,-63.5072,-9.75,-63.25,14900,15182,15249,0.604,0.977,N,,,,,,,,,,,,,,,,,,
