1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
2666,3618731,2.7317,-62.0172,2.7309,-62.0172,2.71,-62.12,9300,9626,9307,0.843,0.999,C,53,,,2666,4209550,66.7333,-108.8022,66.7417,-108.8106,66.54,-108.96,16800,23750,22887,0.906,0.734,C,44
2667,3618740,1.75,-62.2833,1.75,-62.2841,1.87,-62.29,6182,6145,6065,0.856,0.981,C,53,,,2667,4209600,67.7083,-104.1403,67.71,-104.1394,67.62,-104.12,16900,16914,16803,0.922,0.994,C,59
2668,3618950,0.4769,-69.1281,0.4761,-69.1273,0.54,-69.12,40506,40005,40337,0.928,0.996,C,58,,,2668,4209805,66.0861,-96.5111,66.0828,-96.5111,66.04,-96.62,93900,93007,93270,0.947,0.993,C,61
2669,3618951,0.1303,-68.5386,0.1303,-68.5394,0.21,-68.54,44732,44180,44098,0.925,0.986,C,58,,,2669,4209806,65.1872,-106.0858,65.1864,-106.0858,65.21,-106.12,19600,18880,19057,0.932,0.972,C,56
2670,3620000,-3.1017,-67.9356,-3.0975,-67.9231,-3.12,-67.96,1134540,1136268,1137579,0.984,0.997,C,62,,,2670,4209810,65.0106,-104.4906,65.0114,-104.4889,64.96,-104.46,14500,14411,14375,0.92,0.991,C,58
2671,3621200,-1.8211,-66.6,-1.8086,-66.605,-1.79,-66.62,242259,249305,249109,0.969,0.973,C,54,,,2671,4209850,67.525,-94.0583,67.525,-94.0583,67.46,-93.96,18100,17573,17435,0.921,0.963,C,44
2672,3621400,-1.3947,-69.4283,-1.3947,-69.435,-1.37,-69.46,197136,206276,206481,0.971,0.955,C,58,,,2672,4210450,72.48,-123.4,72.4842,-123.4,72.46,-123.37,3640,3712,3787,0.846,0.961,C,52
2673,3623100,-3.45,-68.75,-3.4358,-68.7567,-3.46,-68.79,990781,1009420,1010135,0.985,0.981,C,62,,,2673,4212700,63.7606,-68.5839,63.7597,-68.5847,63.79,-68.62,2980,3072,3162,0.824,0.942,C,52
2674,3624200,-4.2211,-67.8925,-4.2228,-67.8925,-4.29,-67.87,35880,35412,35480,0.932,0.989,C,53,,,2674,4213021,50.855,-111.5906,50.855,-111.5906,50.87,-111.54,3720,3910,3714,0.851,0.998,C,57
2675,3624201,-5.3831,-68.9983,-5.3831,-68.9991,-5.46,-69.04,10257,10727,10712,0.889,0.958,C,53,,,2675,4213031,53.5375,-113.4844,53.5392,-113.4844,53.54,-113.54,28000,28048,28211,0.935,0.993,C,61
2676,3624250,-4.3256,-67.3444,-4.3264,-67.3444,-4.37,-67.29,11047,10959,10815,0.87,0.979,C,46,,,2676,4213032,52.31,-116.3225,52.3075,-116.3225,52.29,-116.37,3890,3874,3925,0.867,0.991,C,55
2677,3624400,-4.2922,-65.2017,-4.2914,-65.2017,-4.29,-65.21,13708,13638,13628,0.889,0.994,C,56,,,2677,4213033,52.3808,-114.9392,52.38,-114.9384,52.37,-114.96,11000,10978,11062,0.909,0.994,C,60
2678,3624500,-5.1092,-63.9847,-5.1084,-63.9855,-5.12,-64.04,8078,8181,8255,0.845,0.979,C,53,,,2678,4213041,51.05,-114.05,51.0492,-114.05,51.04,-114.12,7860,7840,7889,0.87,0.996,C,58
2679,3625000,-4.0578,-63.0278,-4.0545,-63.032,-4.04,-63.04,1769000,1775774,1776618,0.99,0.996,C,63,,,2679,4213042,50.75,-112.5389,50.7492,-112.5389,50.79,-112.62,20300,19644,19496,0.903,0.96,C,59
2680,3626000,-3.3106,-60.6094,-3.3248,-60.6136,-3.46,-60.79,2147736,2203506,2189435,0.985,0.981,C,62,,,2680,4213044,50.8239,-113.4419,50.8247,-113.4436,50.79,-113.54,15700,15607,15575,0.917,0.992,C,60
2681,3627000,-3.0633,-59.6478,-3.0758,-59.6486,-3.04,-59.79,2854286,2919253,2919774,0.991,0.978,C,58,,,2681,4213046,51.1194,-115.0333,51.1194,-115.0325,51.12,-115.04,5170,5144,5243,0.835,0.986,C,55
2682,3627001,-3.1961,-59.8336,-3.1894,-59.8886,-3.21,-59.87,2583079,2206541,2206163,0.991,0.854,V,53,3626000,62,2682,4213047,50.0464,-111.5911,50.0481,-111.5911,50.04,-111.54,25300,23968,23784,0.89,0.94,C,57
2683,3628050,-1.2667,-60.4,-1.2584,-60.4017,-1.29,-60.46,1721,1498,1453,0.742,0.844,N,,,,2683,4213055,50.1275,-113.1172,50.1283,-113.1172,50.12,-113.21,2780,2761,2694,0.832,0.969,C,55
2684,3628300,-1.4381,-57.8269,-1.4373,-57.8269,-1.46,-57.87,10615,9804,9487,0.852,0.894,C,48,,,2684,4213056,50.1344,-112.6706,50.1327,-112.6689,50.21,-112.79,5370,5492,5556,0.851,0.967,C,56
2685,3628400,-2.1089,-59.3353,-2.1122,-59.337,-2.04,-59.37,20394,20432,20510,0.906,0.994,C,57,,,2685,4213057,49.9,-112.5056,49.9,-112.5048,49.96,-112.54,5920,6044,6109,0.852,0.969,C,54
2686,3628401,-1.9381,-59.4833,-1.9381,-59.4825,-1.87,-59.46,19126,18835,18887,0.902,0.988,C,45,,,2686,4213091,49.7939,-113.5369,49.7931,-113.5361,49.79,-113.54,2290,2344,2434,0.85,0.941,C,48
2687,3628700,-6.75,-58.93,-6.7983,-59.04,-6.71,-59.04,14597,12672,13222,0.852,0.906,C,46,,,2687,4213101,49.5575,-113.8222,49.5575,-113.8222,49.62,-113.96,4400,4325,4234,0.877,0.962,C,56
2688,3628701,-6.7956,-59.0422,-6.7948,-59.0422,-6.79,-59.04,12700,12672,12458,0.887,0.981,C,57,,,2688,4213102,49.7083,-112.875,49.7133,-112.8708,49.71,-112.87,17000,16870,16887,0.934,0.993,C,61
2689,3628900,-7.1014,-59.6833,-7.0972,-59.685,-7.12,-59.71,4970,5004,5001,0.821,0.994,C,52,,,2689,4213103,49.9189,-111.8,49.9181,-111.8,49.96,-111.96,27500,27631,27648,0.934,0.995,C,61
2690,3629001,-1.9192,-55.5131,-1.9275,-55.5173,-1.87,-55.54,4680000,4671732,4673610,0.993,0.999,C,63,,,2690,4213111,49.5733,-112.8439,49.5733,-112.8439,49.54,-112.79,3530,3376,3497,0.85,0.991,C,57
2691,3630100,-1.5031,-54.8728,-1.5031,-54.8744,-1.46,-54.87,20803,19809,20086,0.928,0.966,C,58,,,2691,4213131,50.5856,-113.8686,50.5856,-113.8686,50.54,-113.96,1980,1949,1976,0.811,0.998,C,55
2692,3630300,-1.7789,-54.3972,-2.0962,-54.1094,-2.12,-54.12,17072,16239,16237,0.885,0.951,C,55,,,2692,4213132,50.6994,-113.8564,50.6994,-113.8564,50.62,-113.87,2340,2290,2250,0.807,0.962,C,45
2693,3630600,-3.6772,-53.5542,-3.6772,-53.555,-3.71,-53.54,2978,2968,2985,0.843,0.998,C,54,,,2693,4213134,50.7833,-113.8203,50.7841,-113.8203,50.71,-113.87,3990,3929,3997,0.882,0.998,C,58
2694,3631100,-0.5678,-52.5692,-0.572,-52.5692,-0.54,-52.54,51343,51743,52130,0.943,0.985,C,58,,,2694,4213140,50.4,-105.3972,50.2742,-105.303,50.29,-105.12,3470,3985,3936,0.834,0.882,C,51
2695,3631110,-0.5519,-52.5703,-0.5519,-52.5803,-0.46,-52.54,4858,4441,4616,0.82,0.95,C,48,,,2695,4213141,49.2328,-102.2281,49.2328,-102.2281,49.29,-102.21,6050,4597,4615,0.854,0.763,C,44
2696,3631210,-0.4167,-53.7,-0.4167,-53.6858,-0.37,-53.71,30945,29384,29654,0.91,0.958,C,40,,,2696,4213160,52.3539,-113.793,52.3539,-113.7947,52.37,-113.87,1790,1781,1778,0.827,0.993,C,56
2697,3631215,1.2208,-54.6569,1.2158,-54.6586,1.29,-54.71,5902,7118,7090,0.823,0.832,C,41,,,2697,4213173,53.7872,-113.2231,53.7872,-113.2239,53.79,-113.29,3350,3381,3572,0.822,0.938,C,53
2698,3632400,-4.3408,-70.9056,-4.3408,-70.9064,-4.37,-70.96,62105,61361,61775,0.95,0.995,C,59,,,2698,4213180,52.6622,-113.5822,52.6622,-113.5822,52.62,-113.62,1840,1826,1878,0.817,0.98,C,54
2699,3632401,-5.1389,-72.8136,-5.1381,-72.8153,-5.12,-72.87,16256,16488,16751,0.898,0.97,C,54,,,2699,4213181,52.7353,-108.3358,52.962,-109.8507,52.96,-109.87,29700,36125,36100,0.905,0.823,C,44
2700,3632450,-4.5794,-71.4131,-4.5794,-71.4139,-4.62,-71.46,24351,24459,24404,0.928,0.998,C,58,,,2700,4213182,52.5239,-112.3403,52.5589,-112.3328,52.62,-112.37,7680,7361,7283,0.889,0.948,C,56
2701,3632800,-4.7333,-70.3,-4.7341,-70.2992,-4.79,-70.29,18236,19229,18708,0.88,0.975,C,41,,,2701,4213183,52.8564,-110.0183,52.8564,-110.0183,52.87,-110.04,24800,24191,24064,0.905,0.97,C,56
2702,3632801,-4.7333,-70.3,-4.7341,-70.2992,-4.71,-70.29,19103,19229,19219,0.887,0.994,V,41,3632800,41,2702,4213184,52.94,-112.96,52.9492,-112.9617,52.96,-112.96,5006,4856,4996,0.887,0.998,C,59
2703,3633100,-7.4467,-73.6644,-7.4492,-73.6644,-7.46,-73.71,1137,1028,1102,0.785,0.969,N,,,,2703,4213191,49.2194,-99.0278,49.2236,-99.027,49.21,-99.04,4510,4437,4627,0.854,0.975,C,56
2704,3633120,-4.8392,-66.8506,-4.8392,-66.8506,-4.87,-66.87,162000,163007,162222,0.935,0.999,C,59,,,2704,4213192,49.2306,-98.6889,49.2339,-98.6872,49.29,-98.71,5330,5262,5358,0.86,0.995,C,57
2705,3633121,-6.4403,-68.2461,-6.442,-68.2478,-6.46,-68.29,142234,143145,142245,0.966,1,C,60,,,2705,4213193,49.0314,-98.2778,49.0306,-98.2778,49.04,-98.29,7510,7283,7336,0.878,0.977,C,57
2706,3633122,-6.6844,-69.8811,-6.6836,-69.8811,-6.71,-69.96,77136,76663,75762,0.947,0.982,C,59,,,2706,4213200,50.7056,-104.7972,50.7031,-104.798,50.71,-104.87,10400,11248,11343,0.875,0.917,C,54
2707,3633123,-7.0556,-71.6892,-7.0564,-71.6892,-7.04,-71.71,55806,55538,54647,0.944,0.979,C,57,,,2707,4213201,50.7864,-104.2892,50.7864,-104.2892,50.79,-104.12,36500,32957,33547,0.904,0.919,C,56
2708,3633160,-7.6331,-72.6617,-7.6339,-72.6609,-7.62,-72.71,38537,37691,37103,0.933,0.963,C,59,,,2708,4213202,50.4911,-101.5578,50.4911,-101.5578,50.54,-101.62,50900,48181,48453,0.92,0.952,C,59
2709,3633180,-8.9344,-72.7892,-8.9319,-72.7817,-8.87,-72.79,16581,16060,15601,0.91,0.941,C,54,,,2709,4213203,50.65,-104.86,50.6508,-104.86,50.62,-104.87,17500,17921,18513,0.866,0.945,C,56
2710,3633190,-9.4097,-72.7158,-9.4097,-72.7158,-9.21,-72.71,10446,7659,8174,0.826,0.783,C,42,,,2710,4213207,50.64,-102.91,50.64,-102.91,50.62,-102.96,44100,41245,41560,0.923,0.942,C,59
2711,3633300,-7.4281,-70.0225,-7.4281,-70.0233,-7.46,-70.04,48317,49713,50020,0.949,0.966,C,53,,,2711,4213209,53.41,-103.14,53.4167,-103.1383,53.37,-103.21,9250,9298,9351,0.88,0.989,C,58
2712,3633301,-8.1458,-70.7153,-8.1466,-70.7153,-8.12,-70.71,16050,15739,16136,0.907,0.995,C,59,,,2712,4213210,48.6083,-93.4,48.6066,-93.4008,48.62,-93.37,38600,38791,39431,0.935,0.979,C,60
2713,3633310,-8.1636,-70.3564,-8.1636,-70.3572,-8.12,-70.37,16400,16962,17041,0.891,0.962,C,50,,,2713,4213211,48.6344,-93.9131,48.6352,-93.9131,48.62,-93.87,50200,50687,51067,0.947,0.983,C,61
2714,3633320,-7.9511,-71.4822,-7.9511,-71.4814,-7.96,-71.46,2041,2075,2030,0.744,0.995,N,,,,2714,4213232,53.4911,-110.3975,53.4911,-110.3975,53.46,-110.37,7270,6325,6469,0.833,0.89,C,48
2715,3634100,-10.9997,-68.7617,-11.0005,-68.7617,-11.04,-68.79,6712,6984,6884,0.842,0.975,C,52,,,2715,4213240,50.1342,-98.5833,50.1342,-98.5825,50.12,-98.62,6390,6211,6169,0.881,0.965,C,56
2716,3634110,-10.9436,-69.5656,-10.9453,-69.5656,-10.96,-69.54,4241,3720,3778,0.821,0.891,C,47,,,2716,4213245,51.58,-98.71,51.5875,-98.7125,51.54,-98.79,79800,77890,77709,0.954,0.974,C,61
2717,3634140,-10.6514,-68.5061,-10.6531,-68.5078,-10.79,-68.54,7579,8240,7975,0.83,0.95,C,53,,,2717,4213250,50.0431,-110.6778,50.0431,-110.6778,50.04,-110.71,56500,54599,54430,0.942,0.963,C,61
2718,3634150,-9.975,-67.8008,-9.975,-67.8008,-10.04,-67.87,22670,23413,23031,0.915,0.984,C,59,,,2718,4213265,52.2583,-101.1375,52.26,-101.1425,52.21,-101.21,2110,2097,2267,0.804,0.931,C,52
2719,3634160,-9.0667,-67.3969,-9.0667,-67.3969,-9.04,-67.37,33469,34684,34413,0.927,0.973,C,59,,,2719,4213300,53.5167,-109.6111,53.5175,-109.6111,53.54,-109.62,57000,54600,55224,0.932,0.969,C,60
2720,3634200,-7.55,-67.55,-7.5517,-67.55,-7.54,-67.62,23365,23371,23552,0.923,0.992,C,57,,,2720,4213341,50.4939,-107.6586,50.4939,-107.6586,50.46,-107.62,3730,3726,3658,0.824,0.981,C,54
2721,3634210,-8.7675,-65.8844,-8.7675,-65.8844,-8.79,-65.96,17375,17239,17381,0.908,1,C,51,,,2721,4213353,49.91,-107.18,49.9142,-107.1758,49.87,-107.29,3540,3648,3672,0.825,0.964,C,55
2722,3634220,-6.3192,-64.8861,-6.3175,-64.8878,-6.29,-64.87,38270,38111,38208,0.937,0.998,C,53,,,2722,4213355,51.7033,-96.6044,51.8041,-96.8222,51.79,-96.79,9090,7417,7457,0.841,0.82,C,46
2723,3634320,-6.5375,-64.3839,-6.5392,-64.3831,-6.71,-64.54,230012,236750,235593,0.97,0.976,V,60,3634340,63,2723,4213373,49.66,-106.69,49.6642,-106.6925,49.62,-106.71,4730,4856,4981,0.877,0.95,C,56
2724,3634340,-7.2581,-64.7975,-7.2564,-64.7975,-7.29,-64.79,226351,226190,225844,0.973,0.998,C,63,,,2724,4213375,52.9125,-115.3639,52.9125,-115.3639,52.96,-115.46,5660,5742,5849,0.87,0.968,C,57
2725,3634350,-7.7156,-66.9997,-7.7181,-66.9997,-7.79,-67.04,153016,153991,154042,0.969,0.993,C,62,,,2725,4213377,50.34,-105.53,50.34,-105.5283,50.29,-105.46,5250,5075,5095,0.863,0.97,C,57
2726,3634360,-8.6533,-67.375,-8.6516,-67.375,-8.71,-67.37,103285,104551,103919,0.961,0.994,C,61,,,2726,4213400,52.1403,-106.6433,52.1394,-106.6425,52.12,-106.62,141000,137869,137879,0.948,0.978,C,61
2727,3634370,-9.0439,-68.5772,-9.0431,-68.5772,-9.04,-68.62,63166,62994,62835,0.955,0.995,C,61,,,2727,4213410,55.7444,-97.8917,56.0434,-96.6022,56.04,-96.62,18500,16653,16844,0.871,0.91,C,54
2728,3634380,-8.8842,-69.2681,-8.8842,-69.2731,-8.87,-69.29,33693,32747,32840,0.927,0.975,C,56,,,2728,4213440,53.2028,-105.7683,53.2044,-105.7683,53.21,-105.79,131000,134242,134458,0.931,0.974,C,60
2729,3634400,-9.3744,-68.7239,-9.3744,-68.7231,-9.37,-68.71,10471,11120,11018,0.855,0.95,C,52,,,2729,4213455,52.7078,-111.31,52.7078,-111.31,52.71,-111.37,3500,3483,3495,0.876,0.999,C,58
2730,3634450,-9.1103,-68.9933,-9.1111,-68.9933,-9.12,-69.04,6025,6124,6241,0.859,0.965,C,52,,,2730,4213480,51.47,-112.9769,51.4708,-112.9769,51.46,-113.04,2339,2339,2352,0.841,0.994,C,57
2731,3634500,-7.4647,-64.2433,-7.4647,-64.2425,-7.46,-64.21,6482,6197,6007,0.812,0.927,C,50,,,2731,4213495,49.1042,-103.0133,49.1042,-103.0133,49.04,-103.04,4840,4509,4792,0.827,0.99,C,56
2732,3635010,-4.8972,-60.0253,-4.8905,-60.0278,-4.96,-60.12,1310000,1311052,1312281,0.988,0.998,C,51,,,2732,4213510,53.6133,-102.1039,53.6133,-102.1039,53.62,-102.21,12600,12475,12433,0.879,0.987,C,58
2733,3635030,-5.8167,-61.3019,-5.8134,-61.3086,-5.79,-61.29,1150000,1146738,1147658,0.987,0.998,V,63,3635035,63,2733,4213511,53.1364,-104.0208,53.1364,-104.0208,53.12,-104.04,4400,4547,4476,0.847,0.983,C,57
2734,3635035,-7.5028,-63.0183,-7.502,-63.0158,-7.54,-63.04,1090000,1088812,1089392,0.988,0.999,C,63,,,2734,4213531,52.1964,-101.0603,52.1972,-101.0595,52.21,-101.12,4230,4223,3920,0.804,0.927,C,52
2735,3635040,-8.7483,-63.9169,-8.7491,-63.9202,-8.79,-63.96,976000,976052,976991,0.987,0.999,C,63,,,2735,4213550,53.8417,-101.1861,53.845,-101.1861,53.79,-101.29,347000,343729,344051,0.956,0.992,C,62
2736,3635041,-9.7031,-65.3647,-9.7048,-65.368,-9.79,-65.29,921000,920607,921005,0.978,1,C,61,,,2736,4213552,53.7028,-103.2972,53.707,-103.3022,53.71,-103.37,289000,285235,285433,0.952,0.988,C,62
2737,3635050,-8.77,-63.92,-8.7708,-63.9167,-8.96,-64.12,950582,976037,976230,0.979,0.974,N,,,,2737,4213555,50.02,-100.2,50.0233,-100.2025,50.04,-100.21,3888,3884,4167,0.86,0.933,C,54
2738,3635060,-9.7847,-65.5275,-9.7847,-65.5283,-9.87,-65.54,31000,31003,31210,0.936,0.993,C,56,,,2738,4213557,50.3578,-99.9,50.3561,-99.9017,50.37,-99.96,2630,2603,2789,0.832,0.943,C,54
2739,3635100,-6.3592,-61.7661,-6.3584,-61.7678,-6.37,-61.79,26200,26174,26351,0.929,0.994,C,48,,,2739,4213560,52.8792,-101.043,52.88,-101.043,52.87,-101.12,14300,15176,15063,0.901,0.949,C,58
2740,3635101,-7.9578,-62.0425,-7.9553,-62.0458,-8.04,-62.04,3550,3617,3468,0.804,0.977,C,51,,,2740,4213562,51.4672,-112.7106,51.468,-112.7106,51.46,-112.71,24800,25100,25425,0.932,0.975,C,60
2741,3635300,-8.7489,-63.5072,-8.7472,-63.5072,-8.71,-63.46,14900,15182,14988,0.887,0.994,C,39,,,2741,4213563,52.2767,-113.8158,52.2759,-113.8158,52.29,-113.87,11600,11693,11913,0.908,0.974,C,59
2742,3635301,-9.9256,-63.0714,-9.9256,-63.0714,-9.96,-63.04,8110,8110,7989,0.887,0.985,C,58,,,2742,4213564,51.6461,-115.0181,51.6469,-115.0181,51.62,-115.12,2250,2238,2302,0.818,0.977,C,52
2743,3635310,-8.7986,-63.7106,-8.7994,-63.7106,-8.79,-63.71,12600,12544,12560,0.875,0.997,C,56,,,2743,4213566,52.86,-102.1942,52.86,-102.1967,52.87,-102.21,11000,10908,11003,0.888,1,C,59
2744,3635330,-9.1789,-62.9522,-9.1789,-62.9522,-9.21,-62.96,1180,1162,1097,0.69,0.93,N,,,,2744,4213567,52.6544,-103.5156,52.5986,-103.6256,52.54,-103.62,2300,2213,2321,0.808,0.991,C,53
2745,3635340,-9.5558,-62.9508,-9.5558,-62.9508,-9.54,-62.96,1110,1122,1096,0.735,0.987,N,,,,2745,4213569,50.9,-110.29,50.9,-110.2892,50.87,-110.29,47850,44476,45319,0.926,0.947,C,59
2746,3635402,-8.9322,-62.0556,-8.9305,-62.0556,-8.96,-62.04,60300,60353,60590,0.943,0.995,C,59,,,2746,4213570,49.8722,-100.1028,49.8714,-100.1028,49.87,-100.12,85700,82909,83321,0.937,0.972,C,58
2747,3635403,-9.7431,-61.8817,-9.7431,-61.8817,-9.79,-61.96,48500,48624,48952,0.939,0.991,N,,,,2747,4213571,51.5647,-101.9161,51.5647,-101.9219,51.62,-101.96,13000,13133,13284,0.896,0.979,C,58
2748,3635408,-10.8736,-61.9356,-10.8736,-61.9364,-10.87,-61.96,32800,32966,33313,0.93,0.985,C,58,,,2748,4213574,50.1108,-101.0356,50.11,-101.0356,49.96,-100.87,84700,73438,75174,0.92,0.888,C,56
2749,3635410,-11.6525,-61.215,-11.6525,-61.215,-11.62,-61.21,16100,16244,16462,0.913,0.978,C,55,,,2749,4213576,50.8097,-101.4361,50.8097,-101.4353,50.79,-101.46,19300,19346,19536,0.912,0.988,C,60
2750,3635420,-9.3472,-61.9347,-9.3472,-61.9355,-9.37,-61.96,4650,4658,4889,0.866,0.951,C,46,,,2750,4213590,49.6014,-99.6819,49.5989,-99.6828,49.54,-99.79,60300,59406,59598,0.946,0.988,C,62
2751,3635430,-10.4458,-62.4656,-10.4466,-62.4648,-10.46,-62.54,3970,3958,4201,0.831,0.945,C,50,,,2751,4213593,48.99,-101.9578,48.9908,-101.957,48.96,-101.96,23100,21178,21397,0.91,0.926,C,57
2752,3635440,-11.6836,-61.1922,-11.6836,-61.193,-11.71,-61.21,10100,10094,10358,0.886,0.975,C,55,,,2752,4213594,48.9964,-100.9581,48.9964,-100.9581,48.96,-100.96,43700,42083,42225,0.93,0.966,C,59
2753,3635450,-11.6703,-61.1811,-11.6703,-61.1811,-11.71,-61.12,5790,6068,5936,0.838,0.975,C,44,,,2753,4213595,49.26,-100.97,49.2683,-100.97,49.21,-101.04,49900,48575,48727,0.938,0.976,C,60
2754,3635451,-11.7489,-60.8678,-11.7506,-60.8678,-11.79,-60.79,4360,4338,4262,0.827,0.978,C,51,,,2754,4213600,54.7889,-99.9694,54.7889,-99.9719,54.71,-100.04,3290,3158,3140,0.817,0.954,C,44
2755,3635550,-9.8169,-60.6919,-9.8152,-60.6927,-9.87,-60.71,24300,24333,24573,0.922,0.989,C,49,,,2755,4213601,55.7431,-97,55.7414,-97,55.71,-97.12,15400,15870,15973,0.878,0.964,C,57
2756,3635551,-7.5928,-60.7094,-7.5945,-60.7094,-7.62,-60.79,59400,59293,59806,0.933,0.993,C,52,,,2756,4213603,51.8528,-99.5472,51.8528,-99.5472,51.87,-99.54,55100,54514,54670,0.948,0.992,C,62
2757,3635600,-10.1675,-59.4644,-10.1675,-59.4652,-10.21,-59.46,15200,15330,15194,0.893,1,C,56,,,2757,4213650,49.8692,-97.4028,49.8683,-97.4028,49.87,-97.46,153000,150063,150770,0.956,0.985,C,62
2758,3635610,-8.3747,-59.7717,-8.3747,-59.7725,-8.37,-59.71,40100,40091,40061,0.93,0.999,C,41,,,2758,4213675,51.45,-99.9667,51.4492,-99.9675,51.37,-99.87,8700,8690,8437,0.872,0.97,C,57
2759,3635650,-7.2078,-60.65,-7.2078,-60.6483,-7.21,-60.62,131000,130639,131481,0.964,0.996,C,61,,,2759,4213680,49.0083,-97.2111,49.0117,-97.2119,49.12,-97.29,104000,92070,98262,0.895,0.945,C,57
2760,3635651,-7.7067,-60.5867,-7.7075,-60.5875,-7.71,-60.62,70100,70055,70489,0.942,0.994,C,59,,,2760,4213681,50.1078,-96.9317,50.1078,-96.9317,50.29,-96.87,278000,264611,267501,0.958,0.962,C,55
2761,3635660,-7.7394,-60.5761,-7.7369,-60.5753,-7.79,-60.54,16300,16218,16295,0.889,1,C,55,,,2761,4213683,49.5536,-97.1847,49.5544,-97.1855,49.62,-97.12,115000,106196,109467,0.928,0.952,C,59
2762,3636100,-1.1014,-56.04,-1.1006,-56.0408,-1.04,-56.04,34751,34378,33929,0.916,0.976,C,45,,,2762,4213712,56.3803,-94.6339,56.3845,-94.6339,56.37,-94.79,1060000,1292533,1295297,0.978,0.818,C,49
2763,3636200,-1.0875,-57.0469,-1.0883,-57.0477,-1.04,-57.04,76782,77666,77863,0.955,0.986,C,48,,,2763,4213720,56.0389,-96.525,56.0339,-96.5283,55.96,-96.54,1010000,983040,985011,0.972,0.975,C,62
2764,3636201,-1.065,-57.0614,-1.065,-57.0622,-0.96,-57.04,50650,51697,39485,0.723,0.78,N,,,,2764,4213730,53.7861,-97.6722,53.7869,-97.6722,53.79,-97.79,4400,3470,3572,0.804,0.812,C,44
2765,3636202,-0.9978,-57.0431,-0.9995,-57.0414,-0.87,-57.04,37910,39051,39314,0.921,0.964,C,56,,,2765,4213740,52.7778,-96.7528,52.7769,-96.7536,52.71,-96.62,6790,7667,7693,0.862,0.883,C,40
2766,3636500,-1.1006,-57.0569,-1.1014,-57.0586,-1.12,-57.12,26040,25872,25813,0.899,0.991,C,47,,,2766,4213745,51.8,-93.52,51.8075,-93.5242,51.79,-93.54,5730,5793,5650,0.881,0.986,C,56
2767,3636501,-0.6947,-57.9747,-0.6947,-57.9755,-0.62,-58.04,21400,21349,21369,0.902,0.999,C,52,,,2767,4213770,50.0903,-96.4294,50.0903,-96.4294,50.04,-96.46,1580,1500,1502,0.812,0.951,C,53
2768,3637150,-6.0453,-57.6428,-6.0436,-57.6353,-6.04,-57.62,363000,363332,363564,0.975,0.998,C,56,,,2768,4213780,49.9389,-95.9556,49.9397,-95.9564,49.87,-95.96,3700,3688,3635,0.861,0.982,C,58
2769,3637152,-5.1525,-56.8539,-5.1567,-56.8439,-5.21,-56.87,387000,387532,387610,0.975,0.998,C,50,,,2769,4213800,50.225,-95.5708,50.2242,-95.57,50.37,-95.37,126000,127698,128228,0.965,0.983,C,63
2770,3637180,-7.3397,-58.1553,-7.3355,-58.1511,-7.37,-58.12,333000,332888,333183,0.976,0.999,C,61,,,2770,4213801,50.3981,-95.9972,50.4039,-95.9939,50.37,-95.96,134000,137089,137706,0.967,0.973,C,57
2771,3637204,-5.5,-55.8333,-5.505,-55.8516,-5.54,-55.87,40200,40272,40107,0.942,0.998,C,38,,,2771,4213804,49.7833,-94.5139,49.7833,-94.5122,49.79,-94.54,70400,70368,70855,0.951,0.994,C,60
2772,3637210,-7.0094,-55.4072,-7.0402,-55.4614,-7.12,-55.46,12300,12404,12194,0.896,0.991,N,,,,2772,4213810,55.9958,-97.3564,55.9958,-97.3581,56.04,-97.21,6130,6093,6101,0.862,0.995,C,55
2773,3637380,-11.3583,-58.3428,-11.3583,-58.342,-11.46,-58.29,55900,55926,55473,0.952,0.992,C,59,,,2773,4213815,53.1542,-101.1083,53.0169,-100.8406,53.04,-100.87,3350,3006,2945,0.822,0.879,C,50
2774,3637390,-7.7311,-58.2808,-7.7311,-58.285,-7.79,-58.29,182000,182417,182140,0.967,0.999,C,46,,,2774,4213850,50.5083,-93.2583,50.5075,-93.2583,50.46,-93.29,1690,1627,1707,0.807,0.99,C,54
2775,3637400,-6.8197,-56.8517,-6.8197,-56.8509,-6.87,-56.87,6240,6237,6530,0.875,0.956,C,46,,,2775,4213880,48.85,-92.725,48.85,-92.7217,48.79,-92.62,4870,5133,5188,0.891,0.939,C,56
2776,3637700,-13.0511,-55.8903,-13.0511,-55.8945,-13.12,-55.87,5635,5477,5570,0.836,0.988,C,49,,,2776,4213885,48.08,-91.65,48.0833,-91.6517,48.04,-91.71,4510,3643,3644,0.807,0.808,C,45
2777,3637770,-8.8578,-57.4019,-8.8636,-57.4077,-8.87,-57.29,131000,131218,130986,0.951,1,C,53,,,2777,4213890,48.3833,-92.1778,48.3642,-92.1744,48.37,-92.12,13400,13323,13606,0.911,0.985,C,60
2778,3637771,-9.6425,-56.0183,-9.6383,-56.0183,-9.62,-55.96,81600,81737,81650,0.939,0.999,C,58,,,2778,4213900,51.2933,-113.0106,51.2933,-113.0106,51.29,-113.04,3580,3554,3503,0.846,0.978,C,56
2779,3637772,-10.1125,-55.57,-10.1125,-55.5683,-10.21,-55.54,52200,52317,52178,0.929,1,C,59,,,2779,4213905,48.7444,-92.2847,48.7436,-92.2839,48.79,-92.12,5880,6008,6055,0.874,0.971,C,57
