no	GRDC_No	lat	lon	areaGRDC	newlat	newlon	newarea	UPS_Indicator	dist_Indicator	Indicator	shapefile
6252	4220410	49.0047	-109.23	174	49.00553333	-109.23	176.81934	1.62030801	0.92	3.46030801	1
6253	4220420	49.0053	-109.7172	2140	49.00863333	-109.7163667	2145.3584	0.25039245	3.793257176	7.836906801	1
6254	4220421	49.2028	-109.9847	908	49.2028	-109.9847	886.7736	2.337706982	0	2.337706982	1
6255	4220430	49.1003	-109.8172	716	49.10113333	-109.8172	759.35394	6.055019954	0.92	7.895019954	1
6256	4220431	49.2283	-109.8158	655	49.22913333	-109.8166333	692.40686	5.710971046	1.301076477	8.313124001	1
6257	4220432	49.4247	-110.0525	305	49.4247	-110.0525	300.04987	1.622994845	0	1.622994845	1
6258	4220500	48.9842	-110.4694	6490	48.98503333	-110.4694	6804.2065	4.841395115	0.92	6.681395115	1
6259	4220501	49.1436	-112.0789	2720	49.14526667	-112.0789	2731.906	0.437720804	1.84	4.117720804	1
6260	4220502	49.0075	-112.545	1050	49.0075	-112.545	1038.9426	1.053083147	0	1.053083147	1
6261	4220510	49.1108	-111.7586	356	49.1108	-111.7586	336.2604	5.544829636	0	5.544829636	1
6262	4231200	47.258056	-68.595833	14700	47.25722267	-68.59416633	14664.864	0.239018654	2.057182539	4.353383733	1
6263	4231250	47.206389	-68.955556	1350	47.206389	-68.955556	1341.2615	0.647298177	0	0.647298177	1
6264	4231590	45.943333	-67.320278	234	45.943333	-67.32111133	232.46118	0.657614683	0.92	2.497614683	1
6265	4231600	45.966667	-67.241667	38900	45.966667	-67.241667	38726.105	0.447029643	0	0.447029643	1
6266	4231601	46.47	-67.5897	34200	46.46833333	-67.58886667	34136.02	0.187077394	2.057182539	4.301442473	1
6267	4231602	47.038889	-67.739722	21900	47.038889	-67.73805533	21858.504	0.18947988	1.84	3.86947988	1
6268	4231610	47.5483	-68.6364	2690	47.5483	-68.63556667	2699.0261	0.335543608	0.92	2.175543608	1
6269	4231620	46.7917	-67.6833	4330	46.79336667	-67.6833	4304.8774	0.580197658	1.84	4.260197658	1
6270	4231621	47.172778	-67.210556	2230	47.172778	-67.210556	2277.0962	2.111936834	0	2.111936834	1
6271	4231630	45.962223	-66.830833	39900	45.96055633	-66.82916633	39910.676	0.026756344	2.602152955	5.231062254	1
6272	4231650	46.125832	-66.611111	1450	46.125832	-66.61194433	1464.0648	0.96998754	0.92	2.80998754	1
6273	4231680	45.673611	-66.682778	557	45.673611	-66.682778	556.2873	0.127954671	0	0.127954671	1
6274	4231800	46.072222	-65.366389	668	46.07138867	-65.366389	648.65106	2.896547603	0.92	4.736547603	1
6275	4232010	48.012222	-89.616112	1550	48.012222	-89.61694533	1600.2025	3.238871913	0.92	5.078871913	1
6276	4232030	48.382221	-89.307777	187	48.38305433	-89.307777	200.00558	6.954858137	0.92	8.794858137	1
6277	4232300	48.926109	-87.690834	616	48.926109	-87.690834	646.2512	4.910912452	0	4.910912452	1
6278	4232600	48.9036	-88.3772	2980	48.9036	-88.3772	2692.9065	9.634010264	0	9.634010264	1
6279	4232700	48.7739	-86.2969	4270	48.7739	-86.2969	3745.4866	12.28368683	0	12.28368683	1
6280	4232750	48.6553	-85.7422	4170	48.65446667	-85.7422	4358.9243	4.530559146	0.92	6.370559146	1
6281	4232800	47.9014	-84.7097	5130	47.9064	-84.71386667	3963.808	22.73278547	7.185429702	37.10364487	1
6282	4232890	47.2139	-84.6194	2880	47.2139	-84.6194	3040.5774	5.575603909	0	5.575603909	1
6283	4232900	46.860279	-83.971664	1160	46.86111233	-83.97083067	1133.3965	2.293406519	1.301076477	4.895559474	1
6284	4234010	46.509445	-84.361664	210000	46.50611167	-84.361664	207948.75	0.976785714	3.68	8.336785714	1
6285	4234100	46.213055	-82.509163	1350	46.213055	-82.509163	1632.8214	20.94973416	0	20.94973416	1
6286	4234300	44.8569	-79.5417	5820	44.85773333	-79.54086667	5705.1133	1.973998604	1.301076477	4.576151559	1
6287	4234400	46.0683	-80.6011	13900	46.03496667	-80.56526667	12190.761	12.29668531	54.02993244	39.31165153	1
6288	4234500	46.262222	-79.395279	70.4	46.262222	-79.395279	64.7684	7.999428836	0	7.999428836	1
6289	4234550	45.669445	-79.378609	321	45.669445	-79.378609	311.0385	3.103266921	0	3.103266921	1
6290	4234600	44.712776	-79.28167	1520	44.71360933	-79.28167	1429.318	5.965921502	0.92	7.805921502	1
6291	4234650	44.249722	-79.82222	1180	44.249722	-79.82138667	1266.5931	7.338401665	0.92	9.178401665	1
6292	4234670	44.522499	-80.930832	181	44.522499	-80.930832	177.88129	1.723046066	0	1.723046066	1
6293	4234680	44.669445	-81.252777	927	44.676945	-81.25194367	924.4002	0.280452263	8.330954327	16.94236092	1
6294	4234700	44.45639	-81.326668	3960	44.45639	-81.32583467	3783.023	4.469117444	0.92	6.309117444	1
6295	4234701	44.1203	-81.1153	2150	44.1203	-81.1153	2144.1074	0.274073401	0	0.274073401	1
6296	4234720	44.113056	-81.019997	163	44.11388933	-81.019997	158.31033	2.877096164	0.92	4.717096164	1
6297	4234850	43.550835	-81.589447	466	43.550835	-81.589447	462.5921	0.731308573	0	0.731308573	1
6298	4234900	43.072224	-81.659721	865	43.072224	-81.659721	866.08673	0.125633637	0	0.125633637	1
6299	4235100	43.1322	-80.2669	5210	43.1322	-80.2669	5199.347	0.204468945	0	0.204468945	1
6300	4235101	43.3528	-80.3169	3520	43.3528	-80.31606667	3520.929	0.026390769	0.92	1.866390769	1
6301	4235190	42.830002	-81.852501	730	42.830002	-81.852501	700.07996	4.098636157	0	4.098636157	1
6302	4235191	42.65	-82.0089	1160	42.64916667	-82.0089	1141.3431	1.60835003	0.92	3.44835003	1
6303	4235200	42.959721	-81.628334	172	42.959721	-81.628334	170.7135	0.747964549	0	0.747964549	1
6304	4235300	42.545	-81.9678	4300	42.54583333	-81.9678	4394.126	2.188976199	0.92	4.028976199	1
6305	4235301	42.9631	-81.3319	3110	42.96226667	-81.33273333	3103.4766	0.209756833	1.301076477	2.811909788	1
6306	4235400	42.861111	-80.719444	342	42.861111	-80.72027733	317.6086	7.131984778	0.92	8.971984778	1
6307	4235490	43.377499	-80.711388	552	43.377499	-80.711388	527.2636	4.48122992	0	4.48122992	1
6308	4235500	43.190556	-80.45472	1030	43.18972267	-80.45388667	998.7811	3.030958453	1.301076477	5.633111408	1
6309	4236010	43.156944	-79.047226	686000	43.15777733	-79.04555933	683318.8	0.390843659	2.057182539	4.505208737	1
6310	4236050	43.133888	-79.383331	293	43.133888	-79.383331	296.22226	1.099747277	0	1.099747277	1
6311	4236100	43.498611	-79.777779	199	43.498611	-79.77694567	188.73405	5.15876655	0.92	6.99876655	1
6312	4236300	43.789444	-79.584999	197	43.789444	-79.58583233	195.87573	0.570694202	0.92	2.410694202	1
6313	4236500	43.929722	-78.618332	82.6	43.929722	-78.618332	81.26061	1.621534518	0	1.621534518	1
6314	4236600	44.3706	-77.7783	9090	44.37226667	-77.77663333	9130.415	0.444609891	2.602152955	5.6489158	1
6315	4236700	44.2539	-77.4194	2620	44.25306667	-77.4194	2597.8352	0.845984539	0.92	2.685984539	1
6316	4243040	48.4056	-78.3642	984	48.40476667	-78.36503333	1005.70764	2.206061138	1.301076477	4.808214093	1
6317	4243050	46.377777	-78.723335	47900	46.37861033	-78.72500167	49954.297	4.28871999	2.057182539	8.403085068	1
6318	4243055	46.331665	-78.348335	575	46.331665	-78.34750167	503.02777	12.51690939	0.92	14.35690939	1
6319	4243070	45.4969	-76.5639	2380	45.4969	-76.56473333	2676.8171	12.47130835	0.92	14.31130835	1
6320	4243080	47.0836	-75.7536	6840	47.08276667	-75.75276667	7005.447	2.418812534	1.301076477	5.020965489	1
6321	4243100	45.474998	-76.239166	89600	45.474998	-76.239166	91262.17	1.855102539	0	1.855102539	1
6322	4243101	45.57	-74.3928	143000	45.57	-74.3928	144791.22	1.252600524	0	1.252600524	1
6323	4243140	45.8275	-75.0717	1300	45.8275	-75.0717	1207.2592	7.133911133	0	7.133911133	1
6324	4243141	45.791668	-75.091393	1330	45.791668	-75.091393	1252.7744	5.806435033	0	5.806435033	1
6325	4243150	45.005833	-74.79528	774000	45.00666633	-74.79444667	772001.9	0.258155685	1.301076477	2.86030864	1
6326	4243151	45.415	-73.6236	-999	45.41083333	-73.6236	934246.06	2.600688087	4.6	11.80068809	1
6327	4243160	45.155277	-74.638336	404	45.15611033	-74.638336	369.4357	8.555519935	0.92	10.39551993	1
6328	4243200	46.374722	-74.503334	39.9	46.37388867	-74.503334	38.601997	3.25313941	0.92	5.09313941	1
6329	4243210	46.010277	-73.427498	1340	46.01111033	-73.42666467	1293.5236	3.468391077	1.301076477	6.070544032	1
6330	4243215	45.7364	-74.6897	5460	45.73723333	-74.6897	5499.423	0.722030248	0.92	2.562030248	1
6331	4243220	45.174999	-73.845001	686	45.17583233	-73.84666767	675.9626	1.463179964	2.057182539	5.577545042	1
6332	4243230	45.5417	-73.8731	146000	45.4542	-73.99393333	147999.98	1.369852312	164.7031269	42.54563403	0
6333	4243240	45.3983	-73.2589	22000	45.39996667	-73.25723333	22076.068	0.34576527	2.602152955	5.550071179	1
6334	4243250	45.953609	-72.859444	342	45.95444233	-72.859444	322.00153	5.847507053	0.92	7.687507053	1
6335	4243270	45.8617	-72.4531	9610	45.8617	-72.4531	9613.779	0.03932671	0	0.03932671	1
6336	4243275	45.8767	-72.5111	280	45.8767	-72.5111	270.66968	3.332257952	0	3.332257952	0
6337	4243280	45.467224	-71.655281	642	45.467224	-71.655281	645.548	0.552643868	0	0.552643868	1
6338	4243290	45.580555	-71.386665	746	45.58138833	-71.38583167	741.66003	0.581764855	1.301076477	3.18391781	1
6339	4243300	46.615833	-72.679443	42000	46.61499967	-72.67860967	40963.11	2.468787202	1.301076477	5.070940157	1
6340	4243301	48.3361	-74.0586	9480	48.33776667	-74.0561	8679.359	8.445576213	3.317107173	15.07979056	1
6341	4243310	47.767223	-72.736664	1570	47.767223	-72.73583067	1569.1498	0.054154123	0.92	1.894154123	1
6342	4243315	46.3689	-71.6225	1410	46.36806667	-71.6225	1422.5691	0.89142495	0.92	2.73142495	1
6343	4243320	46.659168	-71.288612	709	46.65833467	-71.288612	746.2608	5.255402429	0.92	7.095402429	1
6344	4243330	46.852779	-71.877502	1550	46.852779	-71.877502	1594.2196	2.852877709	0	2.852877709	1
6345	4243340	46.30611	-71.451385	622	46.31944333	-71.44721833	409.38153	34.18303364	15.42201025	41.89403876	1
6346	4243360	46.5878	-71.2164	5820	46.5878	-71.21473333	5775.3125	0.76782646	1.84	4.44782646	1
6347	4244370	46.820557	-70.756943	821	46.820557	-70.756943	819.2077	0.218306622	0	0.218306622	0
6348	4244400	53.2278	-66.2067	8310	53.2278	-66.20503333	8316.332	0.076197729	1.84	3.756197729	1
6349	4244410	48.754166	-71.839996	26900	48.754166	-71.83916267	27388.102	1.81450395	0.92	3.65450395	0
6350	4244420	48.814167	-72.047775	1090	48.814167	-72.047775	1013.0023	7.0640074	0	7.0640074	0
6351	4244430	48.577221	-71.635277	73000	48.57555433	-71.63444367	72547.27	0.620173373	2.057182539	4.734538452	0
6352	4244440	48.186111	-70.050552	736	48.18694433	-70.04971867	707.2229	3.909932012	1.301076477	6.512084967	0
6353	4244450	54.623611	-60.977222	8930	54.62527767	-60.977222	9116.041	2.083326043	1.84	5.763326043	1
6354	4244460	54.131668	-61.429165	4480	54.131668	-61.429165	4298.563	4.049933297	0	4.049933297	1
6355	4244500	53.247776	-60.789165	92500	53.252776	-60.789165	91243.41	1.35847973	5.52	12.39847973	1
6356	4244501	53.5361	-63.9642	69200	53.54443333	-63.98503333	68680.586	0.750598356	24.77175811	13.13647741	1
6357	4244510	48.661667	-69.166946	2010	48.65500033	-69.169446	2437.4414	21.2657416	7.860483446	36.9867085	0
6358	4244520	48.413334	-68.556114	1590	48.413334	-68.556114	1600.538	0.662765023	0	0.662765023	0
6359	4244550	52.649166	-56.871387	2310	52.649166	-56.871387	2285.3225	1.068289621	0	1.068289621	1
6360	4244580	49.558334	-68.720833	17900	49.555834	-68.71916633	17771.033	0.720484899	3.317107173	7.354699246	0
6361	4244600	49.155	-68.4044	18900	49.155	-68.40606667	18991.883	0.486152447	1.84	4.166152447	0
6362	4244605	49.334999	-68.347504	45600	49.33333233	-68.34833733	45935.19	0.735068873	2.057182539	4.849433952	0
6363	4244610	52.228333	-61.322498	4540	52.22916633	-61.322498	4459.569	1.771611285	0.92	3.611611285	1
6364	4244620	49.2014	-68.3389	45800	49.19973333	-68.3389	46078.176	0.607370701	1.84	4.287370701	0
6365	4244630	51.1417	-61.6111	11600	51.14253333	-61.61026667	11469.15	1.128013874	1.301076477	3.730166829	1
6366	4244635	50.427223	-61.713612	15600	50.42555633	-61.71444533	15296.249	1.947121645	2.057182539	6.061486723	1
6367	4244640	50.19	-61.59	16000	50.19	-61.59333333	15746.331	1.585430908	3.68	8.945430908	1
6368	4244650	50.38361	-59.990833	2950	50.38361	-59.98999967	2928.0437	0.744281316	0.92	2.584281316	1
6369	4244655	51.843613	-60.124722	12100	51.846113	-60.12138867	12054.59	0.375290548	4.6	9.575290548	1
6370	4244660	50.8686	-59.5992	19100	50.82693333	-59.6692	19041.314	0.307254172	89.93441166	45.27446	1
6371	4244710	51.138332	-56.792221	306	51.135832	-56.79388767	340.6689	11.32971072	3.317107173	17.96392506	1
6372	4244720	50.607498	-57.151112	624	50.607498	-57.151112	616.8867	1.139948918	0	1.139948918	1
6373	4244730	49.240555	-57.362499	2110	49.240555	-57.36166567	2124.4502	0.68484338	0.92	2.52484338	1
6374	4244740	49.511944	-56.112499	974	49.511944	-56.112499	963.76855	1.050456398	0	1.050456398	1
6375	4244750	48.622223	-57.933334	470	48.622223	-57.93250067	478.20703	1.746176862	0.92	3.586176862	1
6376	4244760	48.930557	-55.66861	4400	48.772417	-56.681823	172.5334	96.07878633	1007.586514	347.9754149	1
6377	4244770	49.015278	-54.853611	4400	49.015278	-54.853611	4433.4688	0.760653409	0	0.760653409	1
6378	4244780	47.746666	-55.441666	1170	47.74749933	-55.44083267	1184.4551	1.235476763	1.301076477	3.837629718	1
6379	4244785	47.21389	-55.329166	205	47.20305667	-55.284166	194.38774	5.176711664	51.0993542	30.72638877	1
6380	4244788	47.946945	-54.285557	764	47.94777833	-54.28389033	747.1486	2.205677931	2.057182539	6.32004301	1
6381	4244790	46.852222	-53.303055	54	46.85138867	-53.303055	79.38091	47.00169033	0.92	48.84169033	1
6382	4244795	47.224724	-53.568333	285	47.22555733	-53.568333	296.75882	4.125901607	0.92	5.965901607	1
6383	4244800	49.801388	-63.573055	179	49.80055467	-63.57222167	171.50746	4.185775672	1.301076477	6.787928626	1
6384	4244810	48.979722	-64.698611	645	48.979722	-64.698611	632.8216	1.888124924	0	1.888124924	1
6385	4244820	48.834167	-64.625	1010	48.834167	-64.625	1006.05615	0.390479966	0	0.390479966	1
6386	4244830	48.157222	-66.349444	1140	48.157222	-66.34861067	1135.9784	0.352772495	0.92	2.192772495	1
6387	4244840	47.832222	-66.886944	2270	47.832222	-66.886944	2262.3147	0.338559592	0	0.338559592	1
6388	4244850	47.666944	-67.483056	3160	47.666944	-67.48388933	3169.1243	0.288742645	0.92	2.128742645	1
6389	4244860	47.655834	-65.693611	363	47.65666733	-65.693611	359.27667	1.025710093	0.92	2.865710093	1
6390	4244870	46.935833	-65.907222	1340	46.935833	-65.907222	1320.884	1.426564686	0	1.426564686	1
6391	4244880	46.735833	-65.825556	5050	46.73499967	-65.825556	5098.278	0.955996674	0.92	2.795996674	1
6392	4244890	50.350277	-66.190277	19000	50.350277	-66.19111033	18974.973	0.131722862	0.92	1.971722862	0
6393	4244900	46.345833	-63.633333	114	46.34499967	-63.633333	113.57196	0.37547329	0.92	2.21547329	1
6394	4244910	46.223331	-61.136665	357	46.223331	-61.136665	358.34448	0.37660572	0	0.37660572	1
6395	4244915	46.369446	-60.976665	368	46.369446	-60.97583167	366.69525	0.354551232	0.92	2.194551232	1
6396	4244920	45.73	-60.603333	120	45.72916667	-60.60249967	121.74482	1.454016368	1.301076477	4.056169322	1
6397	4244930	45.678333	-63.559723	298	45.67749967	-63.559723	299.66757	0.559587927	0.92	2.399587927	1
6398	4244940	50.685833	-64.580833	7230	50.68499967	-64.580833	7169.0156	0.843490664	0.92	2.683490664	0
6399	4244945	50.3775	-64.4258	7590	50.3775	-64.42496667	7558.516	0.414807467	0.92	2.254807467	0
6400	4244950	45.398335	-63.123055	287	45.398335	-63.123055	285.39896	0.557854948	0	0.557854948	1
6401	4244960	45.173332	-61.981667	1350	45.173332	-61.981667	1344.0527	0.440538194	0	0.440538194	1
6402	4244970	44.851665	-63.665001	96.9	44.85249833	-63.66416767	91.48466	5.58858897	1.301076477	8.190741925	1
6403	4244975	44.685001	-63.871666	26.9	44.685001	-63.87249933	25.00107	7.059219247	0.92	8.899219247	1
6404	4244980	44.564445	-64.351669	370	44.56527833	-64.351669	363.31122	1.807778848	0.92	3.647778848	1
6405	4244985	44.446667	-64.591667	1250	44.44750033	-64.591667	1238.117	0.950644531	0.92	2.790644531	1
6406	4244990	44.5667	-65.6333	193	44.5667	-65.6333	198.95451	3.085240181	0	3.085240181	1
6407	4244995	43.838333	-65.370003	495	43.83916633	-65.370003	496.81152	0.365964331	0.92	2.205964331	1
6408	4245010	56.351387	-130.69167	1480	56.353887	-130.6950033	1479.977	0.001550623	4.6	9.201550623	0
6409	4245100	55.263889	-129.08611	19200	55.263889	-129.08611	18380.594	4.267740885	0	4.267740885	0
6410	4245210	54.363056	-129.31139	370	54.36138933	-129.3130567	369.291	0.191625647	2.602152955	5.395931556	0
6411	4245250	54.630554	-128.43195	42200	54.630554	-128.4311167	41861.97	0.801021919	0.92	2.641021919	0
6412	4245280	54.602779	-127.495	368	54.60694567	-127.4925	362.43842	1.511300128	5.364475743	12.24025161	0
6413	4245295	55.32	-126.63	6480	55.32	-126.6283333	6303.0356	2.730931412	1.84	6.410931412	0
6414	4245300	53.613888	-132.20972	477	53.613888	-132.20972	464.78137	2.561557218	0	2.561557218	0
6415	4245500	52.422222	-126.15722	3730	52.42138867	-126.1588867	3599.142	3.508254964	2.057182539	7.622620043	0
6416	4245550	51.679165	-127.17917	3940	51.67833167	-127.17917	3774.6243	4.197353615	0.92	6.037353615	0
6417	4245650	50.984722	-124.91695	5720	50.98638867	-124.91945	5670.348	0.868039431	3.317107173	7.502253778	0
6418	4245820	50.436943	-126.57417	360	50.43777633	-126.5775033	309.66388	13.98225572	3.793257176	21.56877007	0
6419	4245840	49.708889	-126.09778	185	49.70805567	-126.09778	188.38127	1.82771425	0.92	3.66771425	0
6420	4245860	49.35	-124.48	237	49.35416667	-124.485	251.25014	6.012716173	7.185429702	20.38357558	0
6421	4245880	48.576111	-124.31111	580	48.57694433	-124.31111	579.57635	0.073042245	0.92	1.913042245	0
6422	4245890	48.727501	-123.66972	209	48.727501	-123.66972	235.53632	12.69680187	0	12.69680187	0
6423	4245900	49.47	-123.7	65	49.48416667	-123.7041667	68.07976	4.738088755	16.30244153	37.34297182	0
6424	4245920	55.71611	-127.68472	12400	55.71777667	-127.6863867	12254.122	1.176434917	2.602152955	6.380740826	0
6425	4245950	49.794445	-123.2	2330	49.794445	-123.2	2355.1438	1.079132997	0	1.079132997	0
6426	4247100	45.136667	-67.318056	3550	45.136667	-67.318056	3522.46	0.775775748	0	0.775775748	0
6427	4247101	45.568889	-67.429722	1080	45.566389	-67.42805533	1066.8337	1.219098126	3.317107173	7.853312473	0
6428	4247110	45.664167	-67.733333	357	45.664167	-67.733333	345.9485	3.095662093	0	3.095662093	0
6429	4247500	45.209722	-67.2625	115	45.209722	-67.2625	113.472015	1.328682278	0	1.328682278	0
6430	4247700	45.169722	-66.468056	239	45.169722	-66.468056	236.90881	0.874973441	0	0.874973441	0
6431	4280900	20.26	-74.83	326	20.27583333	-74.83833333	323.25653	0.841554981	19.75323771	40.3480304	1
6432	4280950	20.38	-74.68	753	20.38083333	-74.68	757.88617	0.648893683	0.92	2.488893683	1
6433	4281050	22.23	-84.08	502	22.22916667	-84.08083333	525.8531	4.751611231	1.301076477	7.353764186	1
6434	4281100	22.66	-83.4	157	22.66416667	-83.40166667	160.89194	2.478940927	4.954351623	12.38764417	1
6435	4281150	22.73	-83.05	100	22.73416667	-83.0525	98.22661	1.773391724	5.364475743	12.50234321	1
6436	4281500	22.35	-80.53	848	22.36083333	-80.54166667	810.0625	4.473761792	17.57657532	39.62691243	1
6437	4281600	22.12	-79.4	848	22.11916667	-79.40083333	840.55524	0.877920187	1.301076477	3.480073142	1
6438	4281800	20.58	-76.92	2922	20.61083333	-76.94	2730	6.571422974	40.57398181	26.85841388	1
6439	4281810	20.77	-76.63	175	20.76833333	-76.62166667	197.42976	12.81700788	9.382195905	31.58139969	1
6440	4351110	28.6644	-106.06666	1146	28.66273333	-106.0674933	1088.6643	5.003114604	2.057182539	9.117479682	1
6441	4351130	27.9861	-105.7556	9405	27.99443333	-105.7614333	9503.216	1.044293677	11.23003117	23.50435601	1
6442	4351150	27.1417	-104.9153	7395	27.1417	-104.9153	7416.1943	0.286603596	0	0.286603596	1
6443	4351200	29.57	-104.45	71964	29.56916667	-104.4475	67379.59	6.370416111	2.909295447	12.18900701	1
6444	4351410	27.8417	-101.1125	12825	27.83836667	-101.1208333	12672.361	1.190165083	9.908703245	21.00757157	1
6445	4351420	27.425	-100.9833	23086	27.425	-100.9833	21980.889	4.786932895	0	4.786932895	1
6446	4351710	25.1792	-99.83333	1691	25.18086667	-99.83499667	1700.6747	0.57212789	2.602152955	5.776433799	1
6447	4351900	25.9	-97.52	450902	25.95333333	-97.55666667	490123.03	8.698349364	71.45267525	44.42468699	1
6448	4352100	32.72	-114.72	631960	32.71916667	-114.7191667	618305.94	2.160589673	1.301076477	4.762742628	1
6449	4353300	28.93	-109.63	57908	28.93	-109.6291667	58696.934	1.362391369	0.92	3.202391369	1
6450	4355050	22.4833	-105.325	5092	22.50496667	-105.3433333	5116.032	0.471960459	31.33407091	16.13899592	0
