No	GRDC_No	similarity	areaGRDC	area	lat	lon	area5min	lat5min	lon5move	lat30move	lon5min	indloc	upsloc	ind	indups	ups1	indshape	shapeloc	ind	indups	ups2	indshape
6112	4214690	 0.851	   6090	   6144	51.5344	-78.0977	     6181	  51.534	-77.931	  51.54	-77.96	14	14	 0.149	 0.985	   6181	 0.851	13	 0.150	 0.977	   6235	 0.852
6113	4214700	 0.919	  44300	  45060	52.2433	-78.0700	    44985	  52.243	-78.070	  52.21	-78.04	12	12	 0.082	 0.985	  44985	 0.919	12	 0.082	 0.985	  44985	 0.919
6114	4214701	 0.890	  21400	  21463	52.1703	-74.5922	    21729	  52.087	-74.509	  52.12	-74.54	8	9	 0.120	 0.998	  21358	 0.880	8	 0.111	 0.985	  21729	 0.890
6115	4214750	 0.932	  37000	  38461	53.6275	-74.5308	    38374	  53.627	-74.447	  53.62	-74.46	13	19	 0.077	 0.967	  38272	 0.930	13	 0.077	 0.964	  38374	 0.932
6116	4214760	 0.881	  13200	  12807	53.1667	-74.4723	    12718	  53.083	-74.472	  53.12	-74.46	7	10	 0.153	 0.986	  13390	 0.847	7	 0.125	 0.963	  12718	 0.881
6117	4214770	 0.953	  96300	  96675	53.7325	-78.5658	    96345	  53.733	-78.566	  53.71	-78.54	12	13	 0.047	 1.000	  96294	 0.953	12	 0.047	 1.000	  96345	 0.953
6118	4214775	 0.856	   9320	   8631	54.2450	-76.1600	     8462	  54.328	-76.160	  54.29	-76.12	17	11	 0.178	 0.935	   8714	 0.834	17	 0.171	 0.908	   8462	 0.856
6119	4214800	 0.923	  42200	  39538	55.2825	-77.5792	    39628	  55.282	-77.579	  55.29	-77.54	12	10	 0.098	 0.941	  39726	 0.921	12	 0.098	 0.939	  39628	 0.923
6120	4214801	 0.902	  36300	  32526	55.2400	-76.9839	    32930	  55.240	-77.151	  55.21	-77.12	10	10	 0.135	 0.907	  32930	 0.902	17	 0.137	 0.895	  32487	 0.912
6121	4214810	 0.795	   4660	   4683	55.0058	-77.0656	     4725	  54.923	-77.066	  54.96	-77.04	7	8	 0.214	 0.993	   4626	 0.787	7	 0.205	 0.986	   4725	 0.795
6122	4214820	 0.900	  10400	  11170	55.6825	-74.3400	    11149	  55.599	-74.257	  55.62	-74.29	8	4	 0.143	 0.989	  10515	 0.857	8	 0.120	 0.933	  11149	 0.900
6123	4214830	 0.923	  21000	  20144	54.8500	-73.9836	    20134	  54.850	-73.984	  54.87	-73.96	12	10	 0.089	 0.963	  20233	 0.919	12	 0.087	 0.959	  20134	 0.923
6124	4214900	 0.943	  29800	  29789	57.8767	-67.5875	    29847	  57.793	-67.504	  57.79	-67.54	8	8	 0.057	 0.998	  29847	 0.943	8	 0.057	 0.998	  29847	 0.943
6125	4214905	 0.923	  24200	  24169	56.7885	-64.8872	    24538	  56.788	-64.887	  56.79	-64.87	12	12	 0.078	 0.986	  24538	 0.923	12	 0.078	 0.986	  24538	 0.923
6126	4214910	 0.706	   1200	   1284	58.4233	-77.8825	     1309	  58.423	-77.882	  58.46	-77.87	12	19	 0.373	 0.978	   1174	 0.628	12	 0.306	 0.916	   1309	 0.706
6127	4214920	 0.801	   3680	   3865	57.9089	-66.3753	     3774	  57.909	-66.375	  57.87	-66.37	12	13	 0.209	 0.987	   3728	 0.792	12	 0.200	 0.975	   3774	 0.801
6128	4214930	 0.924	  26900	  26720	59.9908	-71.9017	    26358	  59.991	-71.902	  59.96	-71.87	12	18	 0.081	 0.983	  26445	 0.921	11	 0.079	 0.978	  26315	 0.924
6129	4214940	 0.939	  41700	  40072	58.6428	-70.4264	    40573	  58.643	-70.426	  58.62	-70.46	12	24	 0.074	 0.988	  41200	 0.927	12	 0.067	 0.973	  40573	 0.939
6130	4214943	 0.938	  33900	  33556	58.2850	-71.2808	    33871	  58.285	-71.364	  58.29	-71.37	11	11	 0.062	 0.999	  33871	 0.938	11	 0.062	 0.999	  33871	 0.938
6131	4214945	 0.828	   3860	   3168	58.0358	-73.2508	     3285	  58.036	-73.251	  58.04	-73.29	12	9	 0.231	 0.887	   3422	 0.799	12	 0.228	 0.851	   3285	 0.828
6132	4214950	 0.919	  35200	  34973	58.1539	-65.8419	    35284	  58.154	-65.842	  58.12	-65.87	12	13	 0.082	 1.000	  35193	 0.918	12	 0.081	 0.998	  35284	 0.919
6134	4215011	 0.771	   1760	   1777	49.4583	-120.5181	     1676	  49.458	-120.601	  49.46	-120.62	11	7	 0.991	 0.993	   1748	 0.009	11	 0.234	 0.952	   1676	 0.771
6136	4215040	 0.732	   1050	   1052	49.2092	-119.9906	      903	  49.126	-120.074	  49.12	-120.04	6	6	 0.302	 0.860	    903	 0.732	6	 0.302	 0.860	    903	 0.732
6137	4215050	 0.870	   5590	   5667	49.3775	-120.1517	     5715	  49.377	-120.152	  49.37	-120.12	12	11	 0.134	 0.992	   5547	 0.867	12	 0.132	 0.978	   5715	 0.870
6138	4215051	 0.801	   1850	   1808	49.4605	-120.5036	     1748	  49.377	-120.504	  49.37	-120.54	7	7	 0.206	 0.945	   1748	 0.801	7	 0.206	 0.945	   1748	 0.801
6141	4215100	 0.865	   8280	   8179	48.9308	-119.4208	     8294	  48.931	-119.421	  48.96	-119.46	12	12	 0.135	 0.998	   8294	 0.865	12	 0.135	 0.998	   8294	 0.865
6142	4215101	 0.863	   7590	   7535	49.1139	-119.5647	     7447	  49.197	-119.565	  49.21	-119.54	17	12	 0.139	 0.997	   7616	 0.861	17	 0.139	 0.981	   7447	 0.863
6143	4215102	 0.860	   6860	   6687	49.3406	-119.5795	     6716	  49.341	-119.579	  49.37	-119.54	12	7	 0.148	 0.987	   6772	 0.853	12	 0.142	 0.979	   6716	 0.860
6144	4215103	 0.860	   6090	   6069	49.4956	-119.6170	     5987	  49.579	-119.617	  49.54	-119.62	17	17	 0.141	 0.983	   5987	 0.860	17	 0.141	 0.983	   5987	 0.860
6147	4215125	 0.849	   2050	   2035	49.0425	-118.4394	     2071	  49.126	-118.439	  49.12	-118.46	17	17	 0.151	 0.990	   2071	 0.849	17	 0.151	 0.990	   2071	 0.849
6152	4215180	 0.898	   9840	  10019	48.9853	-118.2161	    10041	  48.985	-118.216	  48.96	-118.21	12	17	 0.105	 0.991	   9928	 0.895	12	 0.104	 0.980	  10041	 0.898
6153	4215181	 0.784	   2150	   2154	49.2300	-118.9275	     2114	  49.313	-118.844	  49.29	-118.87	18	18	 0.217	 0.983	   2114	 0.784	18	 0.217	 0.983	   2114	 0.784
6154	4215185	 0.795	   1870	   1897	49.1692	-118.9752	     1900	  49.169	-119.059	  49.21	-119.04	11	11	 0.206	 0.984	   1900	 0.795	11	 0.206	 0.984	   1900	 0.795
6155	4215200	 0.961	  88100	  87295	49.1778	-117.7156	    87237	  49.178	-117.716	  49.21	-117.71	12	8	 0.042	 0.994	  87575	 0.958	12	 0.040	 0.990	  87237	 0.961
6156	4215210	 0.968	 155000	 154996	49.0025	-117.6294	   154720	  49.002	-117.629	  49.04	-117.62	12	6	 0.032	 0.999	 154777	 0.968	12	 0.032	 0.998	 154720	 0.968
6157	4215220	 0.946	  65300	  65494	48.9989	-117.3525	    65286	  48.999	-117.353	  48.96	-117.37	12	12	 0.054	 1.000	  65286	 0.946	12	 0.054	 1.000	  65286	 0.946
6158	4215230	 0.761	   1230	   1243	49.0478	-117.2944	     1182	  49.048	-117.294	  49.04	-117.29	12	12	 0.242	 0.961	   1182	 0.761	12	 0.242	 0.961	   1182	 0.761
6160	4215260	 0.836	   3320	   3312	49.4597	-117.5653	     3331	  49.543	-117.649	  49.54	-117.62	16	16	 0.164	 0.997	   3331	 0.836	16	 0.164	 0.997	   3331	 0.836
6163	4215320	 0.936	  34700	  33885	48.9042	-116.4028	    34059	  48.904	-116.403	  48.87	-116.37	12	20	 0.085	 0.994	  34907	 0.915	12	 0.067	 0.982	  34059	 0.936
6165	4215340	 0.795	   1620	   1553	49.0003	-116.1803	     1519	  49.000	-116.180	  49.04	-116.21	12	7	 0.248	 0.992	   1632	 0.752	12	 0.214	 0.938	   1519	 0.795
6167	4215400	 0.767	   1020	   1014	50.7736	-117.6775	     1031	  50.774	-117.594	  50.79	-117.62	13	13	 0.234	 0.989	   1031	 0.767	13	 0.234	 0.989	   1031	 0.767
6168	4215425	 0.810	   2160	   2133	50.2925	-116.9375	     2182	  50.376	-116.938	  50.37	-116.96	17	17	 0.191	 0.990	   2182	 0.810	17	 0.191	 0.990	   2182	 0.810
6169	4215426	 0.872	   4070	   4005	50.2314	-116.9550	     4156	  50.315	-116.955	  50.29	-116.96	17	17	 0.130	 0.979	   4156	 0.872	17	 0.130	 0.979	   4156	 0.872
6170	4215430	 0.792	   1620	   1564	50.2631	-116.9689	     1643	  50.346	-117.052	  50.37	-117.04	16	16	 0.209	 0.986	   1643	 0.792	16	 0.209	 0.986	   1643	 0.792
6173	4215460	 0.810	   1480	   1476	49.6089	-116.1686	     1559	  49.609	-116.169	  49.62	-116.21	12	11	 0.219	 0.984	   1503	 0.781	12	 0.197	 0.949	   1559	 0.810
6176	4215660	 0.896	   9710	   9707	51.4833	-117.1792	     9667	  51.483	-117.096	  51.46	-117.12	13	13	 0.104	 0.996	   9667	 0.896	13	 0.104	 0.996	   9667	 0.896
6177	4215670	 0.818	   1850	   1836	51.2983	-116.9444	     1885	  51.298	-116.861	  51.29	-116.87	13	14	 0.192	 0.990	   1831	 0.808	13	 0.183	 0.981	   1885	 0.818
6181	4215700	 0.835	   7120	   7140	49.9106	-115.7372	     7130	  49.994	-115.821	  49.96	-115.79	16	16	 0.165	 0.999	   7130	 0.835	16	 0.165	 0.999	   7130	 0.835
6182	4215705	 0.901	  13600	  13630	49.4225	-115.4183	    13646	  49.422	-115.418	  49.46	-115.46	12	12	 0.099	 0.997	  13646	 0.901	12	 0.099	 0.997	  13646	 0.901
6183	4215706	 0.872	  11400	  11405	49.6119	-115.6344	    11640	  49.612	-115.634	  49.62	-115.62	12	12	 0.130	 0.979	  11640	 0.872	12	 0.130	 0.979	  11640	 0.872
6184	4215710	 0.844	   3110	   3164	49.5108	-115.0714	     3215	  49.511	-115.071	  49.54	-115.04	12	18	 0.165	 0.998	   3103	 0.835	12	 0.159	 0.967	   3215	 0.844
6187	4215900	 0.715	   1110	   1121	49.0014	-114.4764	     1070	  49.001	-114.560	  49.04	-114.54	11	11	 0.288	 0.964	   1070	 0.715	11	 0.288	 0.964	   1070	 0.715
6189	4220200	 0.809	   5510	   5271	49.0000	-107.3034	     5493	  49.083	-107.303	  49.12	-107.29	17	17	 0.191	 0.997	   5493	 0.809	17	 0.191	 0.997	   5493	 0.809
6190	4220201	 0.787	   3080	   2986	49.4095	-108.0125	     3245	  49.493	-108.013	  49.46	-108.04	17	15	 0.252	 0.999	   3077	 0.748	17	 0.219	 0.949	   3245	 0.787
6192	4220300	 0.668	    928	   1067	48.9878	-105.6986	     1354	  48.988	-105.699	  48.96	-105.71	12	24	 0.994	 0.909	    843	 0.011	12	 0.458	 0.685	   1354	 0.668
6193	4220310	 0.729	   1400	   1378	48.9994	-105.4097	     1407	  49.083	-105.493	  49.04	-105.46	16	16	 0.271	 0.995	   1407	 0.729	16	 0.271	 0.995	   1407	 0.729
6194	4220400	 0.792	   2580	   2546	49.0019	-109.4217	     2525	  49.002	-109.422	  49.04	-109.46	12	0	 0.982	 0.998	   2585	 0.018	12	 0.209	 0.979	   2525	 0.792
6195	4220401	 0.756	   2210	   2176	49.1636	-109.4644	     2074	  49.247	-109.548	  49.21	-109.54	16	16	 0.252	 0.939	   2074	 0.756	16	 0.252	 0.939	   2074	 0.756
6196	4220402	 0.751	   1850	   1861	49.2859	-109.5228	     1737	  49.286	-109.439	  49.29	-109.46	13	12	 0.293	 0.971	   1905	 0.708	13	 0.257	 0.939	   1737	 0.751
6198	4220420	 0.804	   2140	   2145	49.0086	-109.7164	     2302	  49.009	-109.716	  49.04	-109.71	12	11	 0.223	 0.997	   2133	 0.777	12	 0.208	 0.930	   2302	 0.804
6203	4220500	 0.824	   6490	   6804	48.9850	-110.4694	     6778	  48.985	-110.553	  48.96	-110.54	11	15	 0.181	 0.966	   6721	 0.822	11	 0.181	 0.958	   6778	 0.824
6204	4220501	 0.809	   2720	   2732	49.1453	-112.0789	     2543	  49.145	-112.162	  49.12	-112.12	11	13	 0.235	 0.997	   2712	 0.765	11	 0.202	 0.935	   2543	 0.809
6205	4220502	 0.681	   1050	   1039	49.0075	-112.5450	     1020	  48.924	-112.545	  48.96	-112.54	7	12	 0.344	 0.975	   1077	 0.657	7	 0.321	 0.972	   1020	 0.681
6207	4231200	 0.871	  14700	  14665	47.2572	-68.5942	    15180	  47.257	-68.511	  47.29	-68.54	13	13	 0.133	 0.968	  15180	 0.871	13	 0.133	 0.968	  15180	 0.871
6208	4231250	 0.720	   1350	   1341	47.2064	-68.9556	     1396	  47.290	-69.039	  47.29	-69.04	16	21	 0.316	 0.991	   1337	 0.685	11	 0.305	 0.859	   1571	 0.729
6210	4231600	 0.933	  38900	  38726	45.9667	-67.2417	    38470	  45.967	-67.325	  45.96	-67.29	11	12	 0.075	 0.993	  39187	 0.925	11	 0.068	 0.989	  38470	 0.933
6211	4231601	 0.933	  34200	  34136	46.4683	-67.5889	    34179	  46.468	-67.506	  46.46	-67.54	13	13	 0.067	 0.999	  34179	 0.933	13	 0.067	 0.999	  34179	 0.933
6212	4231602	 0.912	  21900	  21859	47.0389	-67.7381	    21746	  47.039	-67.738	  47.04	-67.71	12	12	 0.089	 0.993	  21746	 0.912	12	 0.089	 0.993	  21746	 0.912
6213	4231610	 0.805	   2690	   2699	47.5483	-68.6356	     2605	  47.548	-68.636	  47.54	-68.62	12	13	 0.200	 0.989	   2721	 0.801	12	 0.198	 0.968	   2605	 0.805
6214	4231620	 0.854	   4330	   4305	46.7934	-67.6833	     4219	  46.793	-67.600	  46.79	-67.62	13	13	 0.148	 0.974	   4219	 0.854	13	 0.148	 0.974	   4219	 0.854
6215	4231621	 0.808	   2230	   2277	47.1728	-67.2106	     2220	  47.173	-67.127	  47.21	-67.12	13	13	 0.192	 0.996	   2220	 0.808	13	 0.192	 0.996	   2220	 0.808
6216	4231630	 0.936	  39900	  39911	45.9606	-66.8292	    39905	  45.961	-66.912	  45.96	-66.87	11	11	 0.064	 1.000	  39905	 0.936	11	 0.064	 1.000	  39905	 0.936
6217	4231650	 0.720	   1450	   1464	46.1258	-66.6119	     1487	  46.126	-66.612	  46.12	-66.62	12	12	 0.281	 0.975	   1487	 0.720	12	 0.281	 0.975	   1487	 0.720
6220	4232010	 0.742	   1550	   1600	48.0122	-89.6169	     1496	  48.012	-89.700	  48.04	-89.71	11	12	 0.267	 0.998	   1553	 0.733	11	 0.260	 0.965	   1496	 0.742
6223	4232600	 0.763	   2980	   2693	48.9036	-88.3772	     2537	  48.904	-88.377	  48.87	-88.37	12	7	 0.287	 0.889	   2651	 0.735	16	 0.281	 0.832	   2481	 0.774
6224	4232700	 0.807	   4270	   3745	48.7739	-86.2969	     3930	  48.774	-86.297	  48.79	-86.29	12	7	 0.214	 0.947	   4043	 0.793	12	 0.209	 0.920	   3930	 0.807
6225	4232750	 0.855	   4170	   4359	48.6545	-85.7422	     4262	  48.738	-85.659	  48.71	-85.62	18	18	 0.147	 0.978	   4262	 0.855	18	 0.147	 0.978	   4262	 0.855
6226	4232800	 0.800	   5130	   3964	47.9064	-84.7139	     4208	  47.906	-84.714	  47.87	-84.71	12	12	 0.269	 0.820	   4208	 0.800	12	 0.269	 0.820	   4208	 0.800
6227	4232890	 0.817	   2880	   3041	47.2139	-84.6194	     3083	  47.297	-84.453	  47.29	-84.46	19	19	 0.194	 0.934	   3083	 0.817	19	 0.194	 0.934	   3083	 0.817
6228	4232900	 0.725	   1160	   1133	46.8611	-83.9708	     1233	  46.861	-83.971	  46.87	-83.96	12	12	 0.281	 0.941	   1233	 0.725	12	 0.281	 0.941	   1233	 0.725
6229	4234010	 0.966	 210000	 207949	46.5061	-84.3617	   208175	  46.506	-84.362	  46.54	-84.37	12	4	 0.036	 0.993	 208532	 0.964	12	 0.036	 0.991	 208175	 0.966
6230	4234100	 0.749	   1350	   1633	46.2131	-82.5092	     1483	  46.296	-82.426	  46.29	-82.46	18	18	 0.267	 0.910	   1483	 0.749	12	 0.292	 0.812	   1662	 0.776
6231	4234300	 0.864	   5820	   5705	44.8577	-79.5409	     5586	  44.858	-79.458	  44.87	-79.46	13	11	 0.151	 0.981	   5708	 0.850	13	 0.142	 0.960	   5586	 0.864
6232	4234400	 0.870	  13900	  12191	46.0350	-80.5653	    11918	  46.035	-80.649	  46.04	-80.62	11	10	 0.209	 0.952	  13235	 0.796	12	 0.195	 0.853	  11858	 0.871
6235	4234600	 0.732	   1520	   1429	44.7136	-79.2817	     1343	  44.714	-79.282	  44.71	-79.29	12	12	 0.293	 0.883	   1343	 0.732	13	 0.311	 0.803	   1220	 0.760
6236	4234650	 0.749	   1180	   1267	44.2497	-79.8214	     1174	  44.250	-79.821	  44.21	-79.79	12	12	 0.251	 0.995	   1174	 0.749	12	 0.251	 0.995	   1174	 0.749
6239	4234700	 0.818	   3960	   3783	44.4564	-81.3258	     3826	  44.456	-81.326	  44.46	-81.29	12	16	 0.199	 0.997	   3949	 0.801	7	 0.187	 0.951	   3765	 0.820
6240	4234701	 0.794	   2150	   2144	44.1203	-81.1153	     2038	  44.120	-81.032	  44.12	-81.04	13	12	 0.235	 0.995	   2161	 0.765	13	 0.213	 0.948	   2038	 0.794
6244	4235100	 0.872	   5210	   5199	43.1322	-80.2669	     5357	  43.132	-80.350	  43.12	-80.37	11	11	 0.131	 0.973	   5357	 0.872	12	 0.132	 0.961	   5419	 0.874
6245	4235101	 0.843	   3520	   3521	43.3528	-80.3161	     3855	  43.353	-80.316	  43.37	-80.29	12	11	 0.184	 0.960	   3667	 0.820	12	 0.179	 0.913	   3855	 0.843
6247	4235191	 0.763	   1160	   1141	42.6492	-82.0089	     1198	  42.733	-81.926	  42.71	-81.96	18	18	 0.239	 0.968	   1198	 0.763	18	 0.239	 0.968	   1198	 0.763
6249	4235300	 0.832	   4300	   4394	42.5458	-81.9678	     4523	  42.629	-81.801	  42.62	-81.79	19	19	 0.175	 0.951	   4523	 0.832	19	 0.175	 0.951	   4523	 0.832
6250	4235301	 0.860	   3110	   3103	42.9623	-81.3327	     3260	  42.962	-81.333	  42.96	-81.29	12	12	 0.147	 0.954	   3260	 0.860	12	 0.147	 0.954	   3260	 0.860
6253	4235500	 0.663	   1030	    999	43.1897	-80.4539	     1000	  43.190	-80.454	  43.21	-80.46	12	12	 0.338	 0.971	   1000	 0.663	12	 0.338	 0.971	   1000	 0.663
6254	4236010	 0.981	 686000	 683319	43.1578	-79.0456	   683041	  43.158	-79.046	  43.12	-79.04	12	22	 0.020	 0.996	 683166	 0.981	12	 0.020	 0.996	 683041	 0.981
6259	4236600	 0.899	   9090	   9130	44.3723	-77.7766	     9129	  44.372	-77.860	  44.37	-77.87	11	5	 0.108	 0.998	   9067	 0.892	11	 0.102	 0.996	   9129	 0.899
6260	4236700	 0.837	   2620	   2598	44.2531	-77.4194	     2635	  44.253	-77.336	  44.29	-77.37	13	13	 0.163	 0.994	   2635	 0.837	13	 0.163	 0.994	   2635	 0.837
6261	4243040	 0.787	    984	   1006	48.4048	-78.3650	     1032	  48.405	-78.365	  48.37	-78.37	12	12	 0.218	 0.954	   1032	 0.787	12	 0.218	 0.954	   1032	 0.787
6262	4243050	 0.929	  47900	  49954	46.3786	-78.7250	    49969	  46.462	-78.808	  46.46	-78.79	16	15	 0.084	 0.963	  49732	 0.925	16	 0.082	 0.959	  49969	 0.929
6264	4243070	 0.753	   2380	   2677	45.4969	-76.5647	     2590	  45.497	-76.648	  45.46	-76.62	11	10	 0.268	 0.941	   2530	 0.738	11	 0.260	 0.919	   2590	 0.753
6265	4243080	 0.864	   6840	   7005	47.0828	-75.7528	     7066	  47.166	-75.669	  47.12	-75.71	18	24	 0.148	 0.984	   6949	 0.853	18	 0.140	 0.968	   7066	 0.864
6266	4243100	 0.952	  89600	  91262	45.4750	-76.2392	    91722	  45.475	-76.322	  45.46	-76.29	11	10	 0.082	 0.984	  88135	 0.919	11	 0.053	 0.977	  91722	 0.952
6267	4243101	 0.967	 143000	 144791	45.5700	-74.3928	   145017	  45.653	-74.559	  45.62	-74.54	15	15	 0.036	 0.986	 145017	 0.967	11	 0.036	 0.985	 145137	 0.967
6268	4243140	 0.750	   1300	   1207	45.8275	-75.0717	     1253	  45.911	-75.072	  45.87	-75.04	17	11	 0.280	 0.990	   1313	 0.720	16	 0.253	 0.917	   1193	 0.761
6269	4243141	 0.755	   1330	   1253	45.7917	-75.0914	     1253	  45.875	-75.008	  45.87	-75.04	18	12	 0.259	 0.987	   1313	 0.741	18	 0.252	 0.942	   1253	 0.755
6270	4243150	 0.981	 774000	 772002	45.0067	-74.7944	   771566	  45.007	-74.878	  45.04	-74.87	11	13	 0.019	 0.997	 771687	 0.981	11	 0.019	 0.997	 771566	 0.981
6271	4243151	 0.984	 934246	 934246	45.4108	-73.6236	   934059	  45.494	-73.707	  45.46	-73.71	16	12	 0.016	 1.000	 934120	 0.984	16	 0.016	 1.000	 934059	 0.984
6274	4243210	 0.768	   1340	   1294	46.0111	-73.4267	     1307	  46.094	-73.427	  46.12	-73.46	17	12	 0.241	 0.980	   1367	 0.760	17	 0.233	 0.975	   1307	 0.768
6275	4243215	 0.867	   5460	   5499	45.7372	-74.6897	     5760	  45.821	-74.690	  45.79	-74.71	17	17	 0.142	 0.948	   5760	 0.867	17	 0.142	 0.948	   5760	 0.867
6277	4243230	 0.909	 146000	 148000	45.4542	-73.9939	   148201	  45.454	-74.077	  45.46	-74.04	11	10	 0.093	 0.986	 148141	 0.909	11	 0.092	 0.985	 148201	 0.909
6278	4243240	 0.919	  22000	  22076	45.4000	-73.2572	    22017	  45.400	-73.174	  45.37	-73.21	13	13	 0.081	 0.999	  22017	 0.919	13	 0.081	 0.999	  22017	 0.919
6280	4243270	 0.885	   9610	   9614	45.8617	-72.4531	     9790	  45.778	-72.286	  45.79	-72.29	9	9	 0.117	 0.982	   9790	 0.885	9	 0.117	 0.982	   9790	 0.885
6284	4243300	 0.940	  42000	  40963	46.6150	-72.6786	    40689	  46.615	-72.679	  46.62	-72.71	12	2	 0.074	 0.986	  41398	 0.927	12	 0.068	 0.969	  40689	 0.940
6285	4243301	 0.901	   9480	   8679	48.3378	-74.0561	     8561	  48.338	-74.139	  48.37	-74.12	11	11	 0.139	 0.903	   8561	 0.901	11	 0.139	 0.903	   8561	 0.901
6286	4243310	 0.801	   1570	   1569	47.7672	-72.7358	     1668	  47.767	-72.736	  47.79	-72.71	12	17	 0.228	 0.975	   1610	 0.773	12	 0.208	 0.941	   1668	 0.801
6287	4243315	 0.779	   1410	   1423	46.3681	-71.6225	     1371	  46.368	-71.539	  46.37	-71.54	13	12	 0.237	 0.985	   1431	 0.763	13	 0.222	 0.973	   1371	 0.779
6289	4243330	 0.821	   1550	   1594	46.8528	-71.8775	     1698	  46.853	-71.878	  46.87	-71.87	12	12	 0.199	 0.913	   1698	 0.821	12	 0.199	 0.913	   1698	 0.821
6291	4243360	 0.848	   5820	   5775	46.5878	-71.2147	     5681	  46.504	-71.215	  46.54	-71.21	7	12	 0.160	 0.986	   5740	 0.840	8	 0.155	 0.966	   5621	 0.849
6293	4244400	 0.832	   8310	   8316	53.2278	-66.2050	     8289	  53.144	-66.205	  53.12	-66.21	7	7	 0.168	 0.997	   8289	 0.832	7	 0.168	 0.997	   8289	 0.832
6294	4244410	 0.928	  26900	  27388	48.7542	-71.8392	    27135	  48.754	-71.756	  48.79	-71.79	13	18	 0.076	 0.996	  27021	 0.924	13	 0.073	 0.991	  27135	 0.928
6295	4244420	 0.672	   1090	   1013	48.8142	-72.0478	      959	  48.898	-72.048	  48.87	-72.04	17	11	 0.365	 0.932	   1016	 0.642	17	 0.349	 0.880	    959	 0.672
6296	4244430	 0.956	  73000	  72547	48.5756	-71.6344	    72396	  48.659	-71.718	  48.62	-71.71	16	14	 0.049	 0.998	  72852	 0.951	16	 0.045	 0.992	  72396	 0.956
6298	4244450	 0.875	   8930	   9116	54.6253	-60.9772	     9317	  54.625	-61.061	  54.62	-61.04	11	10	 0.134	 0.969	   9217	 0.870	11	 0.132	 0.959	   9317	 0.875
6299	4244460	 0.825	   4480	   4299	54.1317	-61.4292	     4229	  54.215	-61.346	  54.21	-61.37	18	12	 0.203	 0.988	   4532	 0.797	18	 0.184	 0.944	   4229	 0.825
6300	4244500	 0.946	  92500	  91243	53.2528	-60.7892	    91550	  53.253	-60.789	  53.29	-60.79	12	14	 0.058	 0.995	  92015	 0.942	12	 0.055	 0.990	  91550	 0.946
6301	4244501	 0.935	  69200	  68681	53.5444	-63.9850	    68775	  53.628	-64.068	  53.62	-64.04	16	16	 0.065	 0.994	  68775	 0.935	16	 0.065	 0.994	  68775	 0.935
6302	4244510	 0.746	   2010	   2437	48.6550	-69.1694	     2209	  48.738	-69.336	  48.71	-69.37	15	19	 0.970	 0.989	   2033	 0.030	16	 0.283	 0.806	   2493	 0.793
6303	4244520	 0.701	   1590	   1601	48.4133	-68.5561	     1723	  48.413	-68.556	  48.37	-68.54	12	12	 0.309	 0.923	   1723	 0.701	12	 0.309	 0.923	   1723	 0.701
6304	4244550	 0.773	   2310	   2285	52.6492	-56.8714	     2515	  52.649	-56.871	  52.62	-56.87	12	12	 0.241	 0.918	   2515	 0.773	12	 0.241	 0.918	   2515	 0.773
6305	4244580	 0.907	  17900	  17771	49.5558	-68.7192	    17942	  49.556	-68.802	  49.54	-68.79	11	15	 0.093	 0.999	  17886	 0.907	11	 0.093	 0.998	  17942	 0.907
6306	4244600	 0.903	  18900	  18992	49.1550	-68.4061	    19175	  49.238	-68.573	  49.21	-68.54	15	20	 0.100	 0.994	  19006	 0.900	16	 0.098	 0.983	  19231	 0.903
6307	4244605	 0.941	  45600	  45935	49.3333	-68.3483	    46111	  49.417	-68.348	  49.37	-68.37	17	21	 0.062	 0.991	  45999	 0.938	17	 0.060	 0.989	  46111	 0.941
6308	4244610	 0.784	   4540	   4460	52.2292	-61.3225	     4452	  52.312	-61.406	  52.29	-61.37	16	12	 0.220	 0.996	   4557	 0.780	16	 0.217	 0.981	   4452	 0.784
6309	4244620	 0.939	  45800	  46078	49.1997	-68.3389	    46280	  49.200	-68.339	  49.21	-68.37	12	22	 0.062	 0.993	  46111	 0.938	12	 0.062	 0.990	  46280	 0.939
6310	4244630	 0.892	  11600	  11469	51.1425	-61.6103	    11456	  51.226	-61.610	  51.21	-61.62	17	12	 0.109	 0.992	  11510	 0.891	17	 0.109	 0.988	  11456	 0.892
6311	4244635	 0.899	  15600	  15296	50.4256	-61.7144	    15458	  50.426	-61.714	  50.46	-61.71	12	7	 0.104	 0.994	  15512	 0.896	12	 0.101	 0.991	  15458	 0.899
6312	4244640	 0.896	  16000	  15746	50.1900	-61.5933	    15842	  50.273	-61.593	  50.29	-61.62	17	6	 0.111	 1.000	  16007	 0.889	17	 0.104	 0.990	  15842	 0.896
6313	4244650	 0.825	   2950	   2928	50.3836	-59.9900	     3105	  50.384	-59.990	  50.37	-59.96	12	12	 0.182	 0.950	   3105	 0.825	12	 0.182	 0.950	   3105	 0.825
